ID_GRAFIC,Grup_taxon,Nom_cat,Nom_cien,N_indi,N_obs,Data_obs,x,y,MAPX,MAPY
407,Aus,Falciot negre,Apus apus,15,1,2022-05-07,2.122165940000000,41.302799950000001,2.12216594000000,41.3027999500000
408,Aus,Falciot negre,Apus apus,0,1,2022-05-07,2.124567031860300,41.304569911918001,2.12456703186030,41.3045699119180
409,Aus,Falciot negre,Apus apus,0,1,2022-05-07,2.064905040000000,41.281685740000000,2.06490504000000,41.2816857400000
410,Aus,Falciot negre,Apus apus,0,1,2022-05-07,0.280501000000000,40.638474000000002,0.28050100000000,40.6384740000000
411,Aus,Falciot negre,Apus apus,4000,3,2022-05-07,0.377013410000000,40.704834120000001,0.37701341000000,40.7048341200000
412,Aus,Falciot negre,Apus apus,0,1,2022-05-07,0.392322000000000,40.625697000000002,0.39232200000000,40.6256970000000
413,Aus,Falciot negre,Apus apus,10,1,2022-05-07,0.770721470000000,40.653149880000001,0.77072147000000,40.6531498800000
414,Aus,Falciot negre,Apus apus,0,1,2022-05-07,0.768069000000000,40.648648999999999,0.76806900000000,40.6486490000000
415,Aus,Falciot negre,Apus apus,15,1,2022-05-07,0.769749789569480,40.649573876098998,0.76974978956948,40.6495738760990
416,Aus,Falciot negre,Apus apus,1,1,2022-05-07,0.775847000000000,40.652202000000003,0.77584700000000,40.6522020000000
417,Aus,Falciot negre,Apus apus,2,1,2022-05-07,0.758222377786960,40.647624059614998,0.75822237778696,40.6476240596150
418,Aus,Falciot negre,Apus apus,0,1,2022-05-07,0.756827000000000,40.646368000000002,0.75682700000000,40.6463680000000
419,Aus,Falciot negre,Apus apus,3,1,2022-05-07,0.762208862948730,40.649288483145000,0.76220886294873,40.6492884831450
420,Aus,Falciot negre,Apus apus,1,1,2022-05-07,0.776821537663900,40.657818750174002,0.77682153766390,40.6578187501740
421,Aus,Falciot negre,Apus apus,1,1,2022-05-07,0.830705000000000,40.674250999999998,0.83070500000000,40.6742510000000
422,Aus,Falciot negre,Apus apus,0,1,2022-05-07,0.723189000000000,40.715159000000000,0.72318900000000,40.7151590000000
423,Aus,Falciot negre,Apus apus,2,1,2022-05-07,0.743067000000000,40.638455999999998,0.74306700000000,40.6384560000000
424,Aus,Falciot negre,Apus apus,50,1,2022-05-07,0.509873000000000,40.797452000000000,0.50987300000000,40.7974520000000
425,Aus,Falciot negre,Apus apus,6,1,2022-05-07,0.720650760000000,40.778583310000002,0.72065076000000,40.7785833100000
426,Aus,Falciot negre,Apus apus,3,1,2022-05-07,0.720560000000000,40.778472000000001,0.72056000000000,40.7784720000000
427,Aus,Falciot negre,Apus apus,1,1,2022-05-07,0.317101000000000,40.954214000000000,0.31710100000000,40.9542140000000
428,Aus,Falciot negre,Apus apus,0,1,2022-05-07,0.707802920000000,41.487094780000000,0.70780292000000,41.4870947800000
429,Aus,Falciot negre,Apus apus,0,1,2022-05-07,0.695299020000000,41.423186710000003,0.69529902000000,41.4231867100000
430,Aus,Falciot negre,Apus apus,56,1,2022-05-07,0.934497507923230,41.390242556045003,0.93449750792323,41.3902425560450
431,Aus,Falciot negre,Apus apus,25,1,2022-05-07,0.983988010000000,41.374569309999998,0.98398801000000,41.3745693100000
432,Aus,Falciot negre,Apus apus,0,1,2022-05-07,0.789055630000000,41.127802230000000,0.78905563000000,41.1278022300000
433,Aus,Falciot negre,Apus apus,7,1,2022-05-07,0.558888500000000,41.231233650000000,0.55888850000000,41.2312336500000
434,Aus,Falciot negre,Apus apus,0,1,2022-05-07,1.148018470000000,41.071083510000001,1.14801847000000,41.0710835100000
435,Aus,Falciot negre,Apus apus,50,1,2022-05-07,1.130897303696900,41.077301585298997,1.13089730369690,41.0773015852990
436,Aus,Falciot negre,Apus apus,0,1,2022-05-07,1.175773143768300,41.083297681864998,1.17577314376830,41.0832976818650
437,Aus,Falciot negre,Apus apus,0,1,2022-05-07,1.242236790000000,41.108589389999999,1.24223679000000,41.1085893900000
438,Aus,Falciot negre,Apus apus,0,1,2022-05-07,1.157650700000000,41.152303930000002,1.15765070000000,41.1523039300000
439,Aus,Falciot negre,Apus apus,60,1,2022-05-07,1.169562330000000,41.152493890000002,1.16956233000000,41.1524938900000
440,Aus,Falciot negre,Apus apus,110,1,2022-05-07,1.144218624654600,41.147547453571001,1.14421862465460,41.1475474535710
441,Aus,Falciot negre,Apus apus,20,1,2022-05-07,1.859521000000000,41.242801000000000,1.85952100000000,41.2428010000000
442,Aus,Falciot negre,Apus apus,1,1,2022-05-07,1.854167000000000,41.238529999999997,1.85416700000000,41.2385300000000
443,Aus,Falciot negre,Apus apus,10,1,2022-05-07,1.680051100000000,41.249551629999999,1.68005110000000,41.2495516300000
444,Aus,Falciot negre,Apus apus,10,1,2022-05-07,1.689821760000000,41.357751569999998,1.68982176000000,41.3577515700000
445,Aus,Falciot negre,Apus apus,20,1,2022-05-07,1.749927440000000,41.340405619999999,1.74992744000000,41.3404056200000
446,Aus,Falciot negre,Apus apus,20,1,2022-05-07,1.626252000000000,41.271931000000002,1.62625200000000,41.2719310000000
447,Aus,Falciot negre,Apus apus,2,1,2022-05-07,1.629490000000000,41.269458999999998,1.62949000000000,41.2694590000000
448,Aus,Falciot negre,Apus apus,6,1,2022-05-07,1.633236000000000,41.266392000000003,1.63323600000000,41.2663920000000
449,Aus,Falciot negre,Apus apus,17,1,2022-05-07,1.636791000000000,41.268971999999998,1.63679100000000,41.2689720000000
450,Aus,Falciot negre,Apus apus,30,1,2022-05-07,1.631316000000000,41.259594000000000,1.63131600000000,41.2595940000000
451,Aus,Falciot negre,Apus apus,20,1,2022-05-07,1.638530000000000,41.256605000000000,1.63853000000000,41.2566050000000
452,Aus,Falciot negre,Apus apus,30,1,2022-05-07,1.984149000000000,41.273598000000000,1.98414900000000,41.2735980000000
453,Aus,Falciot negre,Apus apus,0,1,2022-05-07,1.213881460000000,41.711618520000002,1.21388146000000,41.7116185200000
454,Aus,Falciot negre,Apus apus,0,1,2022-05-07,1.914375400000000,41.513212609999997,1.91437540000000,41.5132126100000
455,Aus,Falciot negre,Apus apus,0,1,2022-05-07,1.926505770000000,41.504319340000002,1.92650577000000,41.5043193400000
456,Aus,Falciot negre,Apus apus,0,1,2022-05-07,1.898414480000000,41.747241699999996,1.89841448000000,41.7472417000000
457,Aus,Falciot negre,Apus apus,8,1,2022-05-07,1.841001000000100,41.790080999996000,1.84100100000010,41.7900809999960
458,Aus,Falciot negre,Apus apus,24,2,2022-05-07,0.936565200002720,41.784333869415001,0.93656520000272,41.7843338694150
459,Aus,Falciot negre,Apus apus,34,3,2022-05-07,0.982566858210910,41.776469825554997,0.98256685821091,41.7764698255550
460,Aus,Falciot negre,Apus apus,0,1,2022-05-07,0.423672000000000,41.696755000000003,0.42367200000000,41.6967550000000
461,Aus,Falciot negre,Apus apus,0,1,2022-05-07,1.853158180000000,42.260162350000002,1.85315818000000,42.2601623500000
462,Aus,Falciot negre,Apus apus,24,1,2022-05-07,1.347150920856300,42.337443723741004,1.34715092085630,42.3374437237410
463,Aus,Falciot negre,Apus apus,20,1,2022-05-07,1.443934531056600,42.345727439992999,1.44393453105660,42.3457274399930
464,Aus,Falciot negre,Apus apus,7,1,2022-05-07,2.492492000000000,42.185383000000002,2.49249200000000,42.1853830000000
465,Aus,Falciot negre,Apus apus,0,1,2022-05-07,2.439849000000000,42.207177000000001,2.43984900000000,42.2071770000000
466,Aus,Falciot negre,Apus apus,200,1,2022-05-07,2.003816000000000,42.446950999999999,2.00381600000000,42.4469510000000
467,Aus,Falciot negre,Apus apus,0,1,2022-05-07,2.344510000000000,42.318178000000003,2.34451000000000,42.3181780000000
468,Aus,Falciot negre,Apus apus,0,1,2022-05-07,2.363626000000000,42.312126999999997,2.36362600000000,42.3121270000000
469,Aus,Falciot negre,Apus apus,10,1,2022-05-07,2.504599740000000,42.187877819999997,2.50459974000000,42.1878778200000
470,Aus,Falciot negre,Apus apus,15,1,2022-05-07,2.751773570000000,42.112674530000000,2.75177357000000,42.1126745300000
471,Aus,Falciot negre,Apus apus,0,1,2022-05-07,3.089754400000000,42.220830540000001,3.08975440000000,42.2208305400000
472,Aus,Falciot negre,Apus apus,10,1,2022-05-07,3.067600270000000,42.227483319999997,3.06760027000000,42.2274833200000
473,Aus,Falciot negre,Apus apus,0,1,2022-05-07,3.103129130000000,42.241947860000003,3.10312913000000,42.2419478600000
474,Aus,Falciot negre,Apus apus,0,1,2022-05-07,3.104358140000000,42.208092370000003,3.10435814000000,42.2080923700000
475,Aus,Falciot negre,Apus apus,6,1,2022-05-07,3.098080158233600,42.209400276643002,3.09808015823360,42.2094002766430
476,Aus,Falciot negre,Apus apus,0,2,2022-05-07,3.098525290000000,42.212060280000003,3.09852529000000,42.2120602800000
477,Aus,Falciot negre,Apus apus,0,1,2022-05-07,3.109985510000000,42.288539340000000,3.10998551000000,42.2885393400000
478,Aus,Falciot negre,Apus apus,0,1,2022-05-08,3.065097400000000,41.806545770000000,3.06509740000000,41.8065457700000
479,Aus,Falciot negre,Apus apus,3,1,2022-05-08,3.064442000000000,41.806204999999999,3.06444200000000,41.8062050000000
480,Aus,Falciot negre,Apus apus,4,1,2022-05-08,3.056214000000000,41.810648000000000,3.05621400000000,41.8106480000000
481,Aus,Falciot negre,Apus apus,0,1,2022-05-08,3.053059200000000,41.806551960000000,3.05305920000000,41.8065519600000
482,Aus,Falciot negre,Apus apus,0,1,2022-05-08,3.055615425109900,41.812874879165001,3.05561542510990,41.8128748791650
483,Aus,Falciot negre,Apus apus,20,1,2022-05-08,2.799953000000000,41.840705000000000,2.79995300000000,41.8407050000000
484,Aus,Falciot negre,Apus apus,0,1,2022-05-08,2.617997639065100,41.965659930864000,2.61799763906510,41.9656599308640
485,Aus,Falciot negre,Apus apus,20,1,2022-05-08,2.498748730000000,41.877524889999997,2.49874873000000,41.8775248900000
486,Aus,Falciot negre,Apus apus,6,1,2022-05-08,2.257108900000000,41.930255819999999,2.25710890000000,41.9302558200000
487,Aus,Falciot negre,Apus apus,10,1,2022-05-08,2.290144490000000,41.998779540000001,2.29014449000000,41.9987795400000
488,Aus,Falciot negre,Apus apus,0,1,2022-05-08,2.277233940000000,41.996924690000000,2.27723394000000,41.9969246900000
489,Aus,Falciot negre,Apus apus,1,1,2022-05-08,2.239340170000000,41.859347180000000,2.23934017000000,41.8593471800000
490,Aus,Falciot negre,Apus apus,7,1,2022-05-08,2.272870000000000,41.720816999999997,2.27287000000000,41.7208170000000
491,Aus,Falciot negre,Apus apus,0,1,2022-05-08,2.004618644714400,41.675283899778002,2.00461864471440,41.6752838997780
492,Aus,Falciot negre,Apus apus,20,2,2022-05-08,2.245112737771200,41.598505725525001,2.24511273777120,41.5985057255250
493,Aus,Falciot negre,Apus apus,2,1,2022-05-08,2.177071270000000,41.587449860000000,2.17707127000000,41.5874498600000
494,Aus,Falciot negre,Apus apus,2,2,2022-05-08,2.164842930000000,41.605375860000002,2.16484293000000,41.6053758600000
495,Aus,Falciot negre,Apus apus,20,1,2022-05-08,2.093367576599100,41.552044644620999,2.09336757659910,41.5520446446210
496,Aus,Falciot negre,Apus apus,15,1,2022-05-08,2.166001770000000,41.515312790000003,2.16600177000000,41.5153127900000
497,Aus,Falciot negre,Apus apus,0,1,2022-05-08,2.177870630000000,41.524405469999998,2.17787063000000,41.5244054700000
498,Aus,Falciot negre,Apus apus,16,1,2022-05-08,2.139685114788300,41.520561755039999,2.13968511478830,41.5205617550400
499,Aus,Falciot negre,Apus apus,3,1,2022-05-08,2.177414160000000,41.560430920000002,2.17741416000000,41.5604309200000
500,Aus,Falciot negre,Apus apus,2,1,2022-05-08,2.206753000000000,41.555923000000000,2.20675300000000,41.5559230000000
501,Aus,Falciot negre,Apus apus,1,1,2022-05-08,2.447049000000000,41.542929000000001,2.44704900000000,41.5429290000000
502,Aus,Falciot negre,Apus apus,0,1,2022-05-08,2.501585000000000,41.731558000000000,2.50158500000000,41.7315580000000
503,Aus,Falciot negre,Apus apus,8,1,2022-05-08,2.505764000000000,41.732407000000002,2.50576400000000,41.7324070000000
504,Aus,Falciot negre,Apus apus,0,1,2022-05-08,2.680458250000000,41.689029370000000,2.68045825000000,41.6890293700000
505,Aus,Falciot negre,Apus apus,0,1,2022-05-08,2.680279800000000,41.725056950000003,2.68027980000000,41.7250569500000
506,Aus,Falciot negre,Apus apus,200,1,2022-05-08,2.931309879653700,41.715506587575000,2.93130987965370,41.7155065875750
507,Aus,Falciot negre,Apus apus,8,1,2022-05-08,2.372872000000000,41.495005999999997,2.37287200000000,41.4950060000000
508,Aus,Falciot negre,Apus apus,5,1,2022-05-08,2.286030370000000,41.498106090000000,2.28603037000000,41.4981060900000
509,Aus,Falciot negre,Apus apus,2,1,2022-05-08,2.310086010000000,41.489245619999998,2.31008601000000,41.4892456200000
510,Aus,Falciot negre,Apus apus,3,1,2022-05-08,2.085074000000000,41.473388000000000,2.08507400000000,41.4733880000000
511,Aus,Falciot negre,Apus apus,0,1,2022-05-08,2.009225183809300,41.449905422929000,2.00922518380930,41.4499054229290
512,Aus,Falciot negre,Apus apus,10,1,2022-05-08,2.080153000000000,41.394716000000003,2.08015300000000,41.3947160000000
513,Aus,Falciot negre,Apus apus,35,1,2022-05-08,2.186422570000000,41.388825150000002,2.18642257000000,41.3888251500000
514,Aus,Falciot negre,Apus apus,1,1,2022-05-08,2.159298646766400,41.393822238492000,2.15929864676640,41.3938222384920
515,Aus,Falciot negre,Apus apus,1,1,2022-05-08,2.159191358133300,41.393869525752002,2.15919135813330,41.3938695257520
516,Aus,Falciot negre,Apus apus,4,1,2022-05-08,2.165153568787500,41.403627368923999,2.16515356878750,41.4036273689240
517,Aus,Falciot negre,Apus apus,37,1,2022-05-08,2.125923017927000,41.410330230206000,2.12592301792700,41.4103302302060
518,Aus,Falciot negre,Apus apus,10,1,2022-05-08,2.176616000000000,41.416148999999997,2.17661600000000,41.4161490000000
519,Aus,Falciot negre,Apus apus,2,1,2022-05-08,2.202447422509400,41.405134193560997,2.20244742250940,41.4051341935610
520,Aus,Falciot negre,Apus apus,0,1,2022-05-08,2.202832703493900,41.404767673473998,2.20283270349390,41.4047676734740
521,Aus,Falciot negre,Apus apus,1,1,2022-05-08,2.200684323318700,41.402955284941001,2.20068432331870,41.4029552849410
522,Aus,Falciot negre,Apus apus,4,1,2022-05-08,2.125738003424400,41.361896902786000,2.12573800342440,41.3618969027860
523,Aus,Falciot negre,Apus apus,1,1,2022-05-08,2.126463050187900,41.361388426128002,2.12646305018790,41.3613884261280
524,Aus,Falciot negre,Apus apus,1,1,2022-05-08,2.126454612982000,41.361422762383000,2.12645461298200,41.3614227623830
525,Aus,Falciot negre,Apus apus,0,1,2022-05-08,2.007415000000000,41.323143000000002,2.00741500000000,41.3231430000000
526,Aus,Falciot negre,Apus apus,0,1,2022-05-08,2.097326517105100,41.331088742752002,2.09732651710510,41.3310887427520
527,Aus,Falciot negre,Apus apus,0,1,2022-05-08,2.119696140289300,41.307342363948003,2.11969614028930,41.3073423639480
528,Aus,Falciot negre,Apus apus,2,1,2022-05-08,2.124567031860300,41.304569911918001,2.12456703186030,41.3045699119180
529,Aus,Falciot negre,Apus apus,10,1,2022-05-08,2.051825000000000,41.311036999999999,2.05182500000000,41.3110370000000
530,Aus,Falciot negre,Apus apus,0,1,2022-05-08,2.047330141067500,41.309852782034000,2.04733014106750,41.3098527820340
531,Aus,Falciot negre,Apus apus,0,1,2022-05-08,2.061404340000000,41.289322660000003,2.06140434000000,41.2893226600000
532,Aus,Falciot negre,Apus apus,20,1,2022-05-08,2.025715500000000,41.280018599999998,2.02571550000000,41.2800186000000
533,Aus,Falciot negre,Apus apus,1,1,2022-05-08,0.597319410000000,41.484226249999999,0.59731941000000,41.4842262500000
534,Aus,Falciot negre,Apus apus,0,1,2022-05-08,0.833412390000000,41.227722340000000,0.83341239000000,41.2277223400000
535,Aus,Falciot negre,Apus apus,90,1,2022-05-08,0.847638416404570,41.224465920249003,0.84763841640457,41.2244659202490
536,Aus,Falciot negre,Apus apus,30,1,2022-05-08,0.845335340000000,41.227946160000002,0.84533534000000,41.2279461600000
537,Aus,Falciot negre,Apus apus,3,1,2022-05-08,0.856964330000000,41.237170210000002,0.85696433000000,41.2371702100000
538,Aus,Falciot negre,Apus apus,1,1,2022-05-08,0.738654170000000,41.207885810000001,0.73865417000000,41.2078858100000
539,Aus,Falciot negre,Apus apus,0,1,2022-05-08,0.502308459120460,41.015389433919999,0.50230845912046,41.0153894339200
540,Aus,Falciot negre,Apus apus,9,1,2022-05-08,1.669664382934600,41.246514794319999,1.66966438293460,41.2465147943200
541,Aus,Falciot negre,Apus apus,3,1,2022-05-08,1.549230288829800,41.185390572506002,1.54923028882980,41.1853905725060
542,Aus,Falciot negre,Apus apus,34,1,2022-05-08,1.590080602662900,41.329746918631002,1.59008060266290,41.3297469186310
543,Aus,Falciot negre,Apus apus,4,1,2022-05-08,1.749927440000000,41.340405619999999,1.74992744000000,41.3404056200000
544,Aus,Falciot negre,Apus apus,10,1,2022-05-08,1.655077980000000,41.303306890000002,1.65507798000000,41.3033068900000
545,Aus,Falciot negre,Apus apus,1,1,2022-05-08,1.633272171020500,41.258904218642002,1.63327217102050,41.2589042186420
546,Aus,Falciot negre,Apus apus,3,1,2022-05-08,1.961337476353100,41.271588112617003,1.96133747635310,41.2715881126170
547,Aus,Falciot negre,Apus apus,20,1,2022-05-08,1.603267670000000,41.491840560000000,1.60326767000000,41.4918405600000
548,Aus,Falciot negre,Apus apus,6,1,2022-05-08,1.249303000000000,41.286275000000003,1.24930300000000,41.2862750000000
549,Aus,Falciot negre,Apus apus,8,1,2022-05-08,1.024903947435200,41.352554647658003,1.02490394743520,41.3525546476580
550,Aus,Falciot negre,Apus apus,0,1,2022-05-08,1.199226379394500,41.734701603272001,1.19922637939450,41.7347016032720
551,Aus,Falciot negre,Apus apus,0,1,2022-05-08,1.613514110000000,41.573027420000003,1.61351411000000,41.5730274200000
552,Aus,Falciot negre,Apus apus,10,1,2022-05-08,1.790531370000000,41.728143090000003,1.79053137000000,41.7281430900000
553,Aus,Falciot negre,Apus apus,100,1,2022-05-08,1.797241000000000,41.763801999999998,1.79724100000000,41.7638020000000
554,Aus,Falciot negre,Apus apus,0,1,2022-05-08,1.842226982116700,41.776528556049001,1.84222698211670,41.7765285560490
555,Aus,Falciot negre,Apus apus,6,1,2022-05-08,1.959026842411600,41.786406579081998,1.95902684241160,41.7864065790820
556,Aus,Falciot negre,Apus apus,2,1,2022-05-08,1.308950185775800,41.831128247422001,1.30895018577580,41.8311282474220
557,Aus,Falciot negre,Apus apus,0,1,2022-05-08,1.176310070000000,41.765066969999999,1.17631007000000,41.7650669700000
558,Aus,Falciot negre,Apus apus,0,1,2022-05-08,0.990664190000000,41.545813979999998,0.99066419000000,41.5458139800000
559,Aus,Falciot negre,Apus apus,150,1,2022-05-08,0.656186510000000,41.512460840000003,0.65618651000000,41.5124608400000
560,Aus,Falciot negre,Apus apus,10,1,2022-05-08,0.869192288509050,42.363730149938000,0.86919228850905,42.3637301499380
561,Aus,Falciot negre,Apus apus,25,1,2022-05-08,0.793061298921780,42.497779746214000,0.79306129892178,42.4977797462140
562,Aus,Falciot negre,Apus apus,0,1,2022-05-08,1.853158180000000,42.260162350000002,1.85315818000000,42.2601623500000
563,Aus,Falciot negre,Apus apus,24,1,2022-05-08,1.845461930000000,42.016918510000004,1.84546193000000,42.0169185100000
564,Aus,Falciot negre,Apus apus,0,1,2022-05-08,2.106707000000000,42.041668000000001,2.10670700000000,42.0416680000000
565,Aus,Falciot negre,Apus apus,0,1,2022-05-08,2.152441000000000,42.078521000000002,2.15244100000000,42.0785210000000
566,Aus,Falciot negre,Apus apus,0,1,2022-05-08,2.127150000000000,42.062086000000001,2.12715000000000,42.0620860000000
567,Aus,Falciot negre,Apus apus,2,1,2022-05-08,2.436352000000000,42.120411900000001,2.43635200000000,42.1204119000000
568,Aus,Falciot negre,Apus apus,0,1,2022-05-08,2.447564106851600,42.160078455840001,2.44756410685160,42.1600784558400
569,Aus,Falciot negre,Apus apus,0,1,2022-05-08,2.460010160000000,42.183569749999997,2.46001016000000,42.1835697500000
570,Aus,Falciot negre,Apus apus,15,1,2022-05-08,2.410609000000000,42.187260000000002,2.41060900000000,42.1872600000000
571,Aus,Falciot negre,Apus apus,3,1,2022-05-08,2.488639354705800,42.187860808590003,2.48863935470580,42.1878608085900
572,Aus,Falciot negre,Apus apus,0,1,2022-05-08,2.341305000000000,42.320661000000001,2.34130500000000,42.3206610000000
573,Aus,Falciot negre,Apus apus,12,1,2022-05-08,2.815400000000000,42.247275000000002,2.81540000000000,42.2472750000000
574,Aus,Falciot negre,Apus apus,7,1,2022-05-08,2.504599740000000,42.187877819999997,2.50459974000000,42.1878778200000
575,Aus,Falciot negre,Apus apus,0,1,2022-05-08,3.193873840000000,42.034882420000002,3.19387384000000,42.0348824200000
576,Aus,Falciot negre,Apus apus,0,1,2022-05-08,3.067600270000000,42.227483319999997,3.06760027000000,42.2274833200000
577,Aus,Falciot negre,Apus apus,0,1,2022-05-08,3.103129130000000,42.241947860000003,3.10312913000000,42.2419478600000
578,Aus,Falciot negre,Apus apus,0,1,2022-05-08,3.095804270000000,42.223275340000001,3.09580427000000,42.2232753400000
579,Aus,Falciot negre,Apus apus,0,1,2022-05-08,3.094783870000000,42.221556000000000,3.09478387000000,42.2215560000000
580,Aus,Falciot negre,Apus apus,0,1,2022-05-08,3.098080158233600,42.209400276643002,3.09808015823360,42.2094002766430
581,Aus,Falciot negre,Apus apus,0,1,2022-05-08,3.099584040531000,42.210714322630999,3.09958404053100,42.2107143226310
582,Aus,Falciot negre,Apus apus,0,2,2022-05-08,3.098525290000000,42.212060280000003,3.09852529000000,42.2120602800000
583,Aus,Falciot negre,Apus apus,0,1,2022-05-08,3.091396093368500,42.212817303302003,3.09139609336850,42.2128173033020
584,Aus,Falciot negre,Apus apus,0,2,2022-05-08,3.207691430000000,42.263421000000001,3.20769143000000,42.2634210000000
585,Aus,Falciot negre,Apus apus,0,1,2022-05-08,3.111608000000000,42.288207999999997,3.11160800000000,42.2882080000000
586,Aus,Falciot negre,Apus apus,0,1,2022-05-08,3.109985510000000,42.288539340000000,3.10998551000000,42.2885393400000
587,Aus,Falciot negre,Apus apus,0,1,2022-05-09,3.065097400000000,41.806545770000000,3.06509740000000,41.8065457700000
588,Aus,Falciot negre,Apus apus,0,1,2022-05-09,3.053059200000000,41.806551960000000,3.05305920000000,41.8065519600000
589,Aus,Falciot negre,Apus apus,0,1,2022-05-09,3.028982790000000,41.806560560000001,3.02898279000000,41.8065605600000
590,Aus,Falciot negre,Apus apus,0,1,2022-05-09,3.055615425109900,41.812874879165001,3.05561542510990,41.8128748791650
591,Aus,Falciot negre,Apus apus,0,1,2022-05-09,2.872414700000000,41.842520749999998,2.87241470000000,41.8425207500000
592,Aus,Falciot negre,Apus apus,0,1,2022-05-09,2.617997639065100,41.965659930864000,2.61799763906510,41.9656599308640
593,Aus,Falciot negre,Apus apus,0,1,2022-05-09,2.252999065606700,41.935623592283001,2.25299906560670,41.9356235922830
594,Aus,Falciot negre,Apus apus,12,1,2022-05-09,2.290144490000000,41.998779540000001,2.29014449000000,41.9987795400000
595,Aus,Falciot negre,Apus apus,0,1,2022-05-09,2.258076667785600,41.995317883294000,2.25807666778560,41.9953178832940
596,Aus,Falciot negre,Apus apus,0,1,2022-05-09,2.399994000000000,41.669618000000000,2.39999400000000,41.6696180000000
597,Aus,Falciot negre,Apus apus,1,1,2022-05-09,2.199727580000000,41.695694199999998,2.19972758000000,41.6956942000000
598,Aus,Falciot negre,Apus apus,0,1,2022-05-09,2.077074494523100,41.530605800518998,2.07707449452310,41.5306058005190
599,Aus,Falciot negre,Apus apus,8,1,2022-05-09,2.320182634242700,41.512767110177997,2.32018263424270,41.5127671101780
600,Aus,Falciot negre,Apus apus,0,1,2022-05-09,2.453147600000000,41.571080150000000,2.45314760000000,41.5710801500000
601,Aus,Falciot negre,Apus apus,1,1,2022-05-09,2.446633000000000,41.542285000000000,2.44663300000000,41.5422850000000
602,Aus,Falciot negre,Apus apus,1,1,2022-05-09,2.447049000000000,41.542929000000001,2.44704900000000,41.5429290000000
603,Aus,Falciot negre,Apus apus,0,1,2022-05-09,2.441308970000000,41.553008810000001,2.44130897000000,41.5530088100000
604,Aus,Falciot negre,Apus apus,0,1,2022-05-09,2.429239270000000,41.561956750000000,2.42923927000000,41.5619567500000
605,Aus,Falciot negre,Apus apus,0,1,2022-05-09,2.416734000000000,41.549030999999999,2.41673400000000,41.5490310000000
606,Aus,Falciot negre,Apus apus,5,1,2022-05-09,2.505903000000000,41.732408000000000,2.50590300000000,41.7324080000000
607,Aus,Falciot negre,Apus apus,0,1,2022-05-09,2.505840000000000,41.732469000000002,2.50584000000000,41.7324690000000
608,Aus,Falciot negre,Apus apus,40,1,2022-05-09,2.358000000000000,41.489523050000003,2.35800000000000,41.4895230500000
609,Aus,Falciot negre,Apus apus,25,1,2022-05-09,2.275805813494400,41.475889974429002,2.27580581349440,41.4758899744290
610,Aus,Falciot negre,Apus apus,0,1,2022-05-09,2.166925060000000,41.443261290000002,2.16692506000000,41.4432612900000
611,Aus,Falciot negre,Apus apus,0,1,2022-05-09,2.110383510589600,41.399378782661998,2.11038351058960,41.3993787826620
612,Aus,Falciot negre,Apus apus,0,1,2022-05-09,2.167730190000000,41.380215479999997,2.16773019000000,41.3802154800000
613,Aus,Falciot negre,Apus apus,3,1,2022-05-09,2.147987118906300,41.401011845399999,2.14798711890630,41.4010118454000
614,Aus,Falciot negre,Apus apus,12,1,2022-05-09,2.178467000000000,41.426107999999999,2.17846700000000,41.4261080000000
615,Aus,Falciot negre,Apus apus,0,1,2022-05-09,2.151815509078500,41.359290454167002,2.15181550907850,41.3592904541670
616,Aus,Falciot negre,Apus apus,0,1,2022-05-09,2.127089000000000,41.360574000000000,2.12708900000000,41.3605740000000
617,Aus,Falciot negre,Apus apus,0,1,2022-05-09,2.097326517105100,41.331088742752002,2.09732651710510,41.3310887427520
618,Aus,Falciot negre,Apus apus,2,1,2022-05-09,0.385304365801750,40.946030089055000,0.38530436580175,40.9460300890550
619,Aus,Falciot negre,Apus apus,5,1,2022-05-09,0.492230130000000,40.788461450000000,0.49223013000000,40.7884614500000
620,Aus,Falciot negre,Apus apus,5,1,2022-05-09,0.700297000000000,41.475858000000002,0.70029700000000,41.4758580000000
621,Aus,Falciot negre,Apus apus,17,1,2022-05-09,0.707802920000000,41.487094780000000,0.70780292000000,41.4870947800000
622,Aus,Falciot negre,Apus apus,20,1,2022-05-09,1.129188222037200,41.080889765504999,1.12918822203720,41.0808897655050
623,Aus,Falciot negre,Apus apus,1,1,2022-05-09,1.436591148376500,41.154940986747000,1.43659114837650,41.1549409867470
624,Aus,Falciot negre,Apus apus,5,1,2022-05-09,1.694596000000000,41.206595999999998,1.69459600000000,41.2065960000000
625,Aus,Falciot negre,Apus apus,20,1,2022-05-09,1.633272171020500,41.258904218642002,1.63327217102050,41.2589042186420
626,Aus,Falciot negre,Apus apus,60,1,2022-05-09,1.935872077246300,41.493290699321001,1.93587207724630,41.4932906993210
627,Aus,Falciot negre,Apus apus,0,1,2022-05-09,1.291172504425000,41.339893734208999,1.29117250442500,41.3398937342090
628,Aus,Falciot negre,Apus apus,0,1,2022-05-09,1.131866270000000,41.638261880000002,1.13186627000000,41.6382618800000
629,Aus,Falciot negre,Apus apus,30,1,2022-05-09,1.976119336971100,41.538850567879003,1.97611933697110,41.5388505678790
630,Aus,Falciot negre,Apus apus,0,1,2022-05-09,1.842226982116700,41.776528556049001,1.84222698211670,41.7765285560490
