name_month,x_UTM,y_UTM,N_indi
mastegatatxes_4,357409.06457215676,4577300.138137149,1
mastegatatxes_4,340409.22333125887,4618299.701692625,1
mastegatatxes_4,345932.2857257762,4612687.433944353,1
mastegatatxes_4,404883.8003901105,4598476.725396713,1
mastegatatxes_4,409408.50541023136,4625299.653745099,1
mastegatatxes_4,414384.35309101926,4624169.717215034,1
mastegatatxes_4,344409.14756432944,4694298.919186335,1
mastegatatxes_4,371408.8748363727,4689298.981763643,2
mastegatatxes_4,373408.85413453303,4690298.971935842,1
mastegatatxes_4,404119.5510779262,4657556.317942835,2
mastegatatxes_4,422738.8665261072,4650383.008957276,2
mastegatatxes_4,437734.2063858078,4654719.35523106,7
mastegatatxes_4,443498.1472027776,4652384.37963988,1
mastegatatxes_4,455408.0229947815,4667299.228541592,5
mastegatatxes_4,492407.6434647669,4694298.95450517,1
mastegatatxes_4,504954.41199236363,4664493.25999936,1
mastegatatxes_4,508096.08059949486,4673030.779213107,1
mastegatatxes_4,508267.2971931354,4673557.635021652,1
mastegatatxes_4,508181.98278627236,4673682.61199702,1
mastegatatxes_4,512829.9508705002,4690912.292504331,1
mastegatatxes_4,509369.1305644959,4687805.763827347,4
mastegatatxes_4,504619.40690416645,4629001.771606574,1
mastegatatxes_4,515126.67170752847,4639543.093096529,1
mastegatatxes_4,484975.72072554135,4648442.425039085,1
mastegatatxes_4,484489.4807230953,4648581.873808589,1
mastegatatxes_4,484184.1478727333,4648678.571618647,4
mastegatatxes_4,484397.09928922175,4648449.268775724,1
mastegatatxes_4,483702.83128786256,4648765.829787986,4
mastegatatxes_4,482373.74733777007,4647982.4301473,5
mastegatatxes_4,486177.6699990643,4635945.266984901,2
mastegatatxes_4,494407.6244130065,4632299.592248269,1
mastegatatxes_4,494235.58510478394,4632418.098392916,2
mastegatatxes_4,440828.17744971067,4637265.536122749,1
mastegatatxes_4,435384.33119456004,4641496.431640153,1
mastegatatxes_4,437617.29007741174,4641662.427926136,2
mastegatatxes_4,427717.5491773109,4597539.809681809,1
mastegatatxes_4,429149.4454876217,4600120.527849232,1
mastegatatxes_4,455650.6424704219,4600585.1112056365,1
mastegatatxes_4,473226.6550945502,4617884.615235174,1
mastegatatxes_4,468974.4138324775,4614769.856251751,1
mastegatatxes_4,435370.8218262615,4588576.158893719,2
mastegatatxes_4,432693.88668090175,4589647.6042483235,4
mastegatatxes_4,421229.02865642187,4593037.4050223,1
mastegatatxes_4,428656.54760845914,4583460.41396127,2
mastegatatxes_4,421534.39194098744,4570158.234906453,2
mastegatatxes_4,311905.1067420029,4503361.200541639,2
mastegatatxes_4,318409.51016628265,4510300.832832694,1
mastegatatxes_4,296689.7914302889,4505130.407712855,1
mastegatatxes_4,377408.85322359035,4579300.125009297,1
mastegatatxes_4,385505.61975156923,4568399.1674689045,1
mastegatatxes_4,413408.47766157845,4571300.22095636,1
mastegatatxes_4,414287.3988200086,4570987.229936616,1
mastegatatxes_4,357023.06558160065,4577898.148194129,3
mastegatatxes_4,336881.9839069083,4577720.436257215,1
mastegatatxes_4,338409.2509940395,4604299.846628664,1
mastegatatxes_4,363408.98100017884,4628299.607555989,1
mastegatatxes_4,359716.6844695805,4632902.44084875,1
mastegatatxes_4,329224.706597258,4616577.598125911,1
mastegatatxes_4,304409.60663906176,4602299.849944021,1
mastegatatxes_4,293970.24607438594,4609724.509664138,1
mastegatatxes_4,322409.3695532812,4696298.88827244,1
mastegatatxes_4,335409.2326367786,4707298.783543946,1
mastegatatxes_4,406408.5174347706,4694298.941344792,1
mastegatatxes_4,419408.3939631466,4658299.314381382,2
mastegatatxes_4,435408.2291068617,4659299.307132582,2
mastegatatxes_4,439003.00011400174,4653342.999919283,2
mastegatatxes_4,443408.14179855946,4694298.949841067,1
mastegatatxes_4,443766.92203230865,4694237.08860518,1
mastegatatxes_4,485909.7756170531,4669146.263937678,2
mastegatatxes_4,515947.10374466947,4654932.852946953,1
mastegatatxes_4,508383.48034930497,4673485.166740952,3
mastegatatxes_4,507536.7197140608,4673433.510281473,1
mastegatatxes_4,505407.5108242441,4673299.168871762,2
mastegatatxes_4,502407.5414877508,4689299.005898991,2
mastegatatxes_4,502404.004535315,4689072.9636299,1
mastegatatxes_4,502565.70151984185,4628583.407576697,1
mastegatatxes_4,504619.40690416645,4629001.771606574,1
mastegatatxes_4,468346.4440855341,4646034.0580252465,1
mastegatatxes_4,438631.2803438009,4618189.488193442,1
mastegatatxes_4,430946.9822466443,4607176.056998444,1
mastegatatxes_4,481398.2132680111,4610991.707465743,1
mastegatatxes_4,435711.0028517552,4585888.471047356,1
mastegatatxes_4,426560.03513054125,4573311.0758525925,1
mastegatatxes_4,426228.8800905631,4572873.648572044,2
mastegatatxes_4,426529.3738917903,4572870.269799331,1
mastegatatxes_4,417083.24065150623,4571297.007571893,1
mastegatatxes_4,312342.87139788835,4502777.48065563,1
mastegatatxes_4,296689.7914302889,4505130.407712855,5
mastegatatxes_4,289936.37652963365,4519256.378482602,1
mastegatatxes_4,302013.75041172653,4569458.985979775,1
mastegatatxes_4,346769.4589689161,4549607.275944633,2
mastegatatxes_4,345538.5792389539,4551522.715379163,2
mastegatatxes_4,359579.31242304895,4632409.115644696,1
mastegatatxes_4,312409.4461121324,4743298.407872413,1
mastegatatxes_4,409114.54695910326,4677527.132481591,2
mastegatatxes_4,432408.2574831764,4672299.173069603,2
mastegatatxes_4,448303.99046448193,4679572.199911615,1
mastegatatxes_4,448623.99599125783,4679678.100356185,1
mastegatatxes_4,494024.31005766016,4684605.036010709,1
mastegatatxes_4,493448.7052841657,4684722.469949353,1
mastegatatxes_4,492143.8489614988,4684977.650928292,14
mastegatatxes_4,485827.7632145525,4690646.172997523,1
mastegatatxes_4,459092.985143316,4670755.193198623,1
mastegatatxes_4,507822.4864196053,4674380.158253153,3
mastegatatxes_4,507734.8966853631,4674263.03233313,1
mastegatatxes_4,508057.4838751611,4673909.162662152,2
mastegatatxes_4,507953.9886197056,4673923.070648425,2
mastegatatxes_4,507856.759234976,4674026.676469032,2
mastegatatxes_4,510086.462873385,4679779.10274529,0
mastegatatxes_4,505116.6257970391,4681813.608881945,1
mastegatatxes_4,505407.5113707703,4688299.016151394,1
mastegatatxes_4,508753.0585321195,4688963.875531127,2
mastegatatxes_4,500407.56206727587,4688299.015226192,1
mastegatatxes_4,512407.43967356015,4696298.933796887,1
mastegatatxes_4,502570.3930346912,4628580.34830048,1
mastegatatxes_4,504619.40690416645,4629001.771606574,1
mastegatatxes_4,486407.7066451133,4635299.560749935,1
mastegatatxes_4,478632.58734183887,4627749.3630985925,1
mastegatatxes_4,468346.4440855341,4646034.0580252465,1
mastegatatxes_4,440865.46386377077,4637831.912669966,1
mastegatatxes_4,438408.20130759676,4642299.48360674,1
mastegatatxes_4,417901.6983352967,4633531.9008989455,1
mastegatatxes_4,430408.29174557846,4606299.8561027115,2
mastegatatxes_4,445408.13536148955,4606299.859754681,2
mastegatatxes_4,445230.8609648866,4601686.049247316,1
mastegatatxes_4,432693.88668090175,4589647.6042483235,4
mastegatatxes_4,426094.4183846513,4573906.248066367,1
mastegatatxes_4,426309.69000982726,4573249.587247623,1
mastegatatxes_4,421660.3905801407,4570531.231106391,2
mastegatatxes_4,420254.91527661844,4573592.256271751,2
mastegatatxes_4,426786.178541737,4573105.278388281,1
mastegatatxes_4,311913.58295153006,4503719.899915372,9
mastegatatxes_4,344409.2130713141,4550300.418200287,1
mastegatatxes_4,346935.9055980742,4549162.916705608,1
mastegatatxes_4,367020.2526231391,4557435.723359312,1
mastegatatxes_4,393408.6899417257,4565300.278501941,2
mastegatatxes_4,393844.63351699617,4565131.512237403,1
mastegatatxes_4,395408.6649379969,4577300.152562125,1
mastegatatxes_4,405408.5626557198,4569300.2400488295,2
mastegatatxes_4,348409.14441048756,4609299.7988927895,2
mastegatatxes_4,334457.69032801146,4609358.97840909,1
mastegatatxes_4,362026.99472636764,4600140.933282197,1
mastegatatxes_4,325322.0186035085,4672660.368411364,1
mastegatatxes_4,316789.2849457287,4701508.615620941,1
mastegatatxes_4,338544.0310418652,4687052.627969011,2
mastegatatxes_4,437408.2093246734,4658299.3184161885,1
mastegatatxes_4,430408.2772939004,4675299.141808877,1
mastegatatxes_4,433750.5207881453,4670737.307372405,2
mastegatatxes_4,433570.72501125635,4669895.2930024825,2
mastegatatxes_4,420408.3802512477,4673299.16010693,1
mastegatatxes_4,510343.89620651223,4658697.138056544,1
mastegatatxes_4,510845.0142336557,4659211.183978131,2
mastegatatxes_4,510848.8180955285,4659211.6339369565,1
mastegatatxes_4,507819.5866730072,4674256.110850439,1
mastegatatxes_4,521539.3824218804,4684943.577718524,1
mastegatatxes_4,521407.347788934,4685299.045501599,4
mastegatatxes_4,520407.3583910327,4684299.056157003,3
mastegatatxes_4,518731.0020311465,4677616.051059207,4
mastegatatxes_4,500407.56235953636,4689299.0059013795,0
mastegatatxes_4,501009.82274647156,4700589.992922323,4
mastegatatxes_4,505407.51026947465,4628299.634213762,1
mastegatatxes_4,466407.9121293943,4647299.435208147,2
mastegatatxes_4,425485.22787937423,4619406.810736293,0
mastegatatxes_4,426231.40730292164,4582152.80521182,2
mastegatatxes_4,428739.97722168604,4578715.870606947,1
mastegatatxes_4,429015.23017737066,4578855.288030645,2
mastegatatxes_4,429609.8181939849,4579252.925743608,2
mastegatatxes_4,429445.30697145406,4579515.137412079,0
mastegatatxes_4,423482.59322009963,4578987.162143773,1
mastegatatxes_4,312568.70368730265,4503915.414438001,5
mastegatatxes_4,313130.5645852947,4512664.80440957,3
mastegatatxes_4,309596.1153980689,4504843.619997722,1
mastegatatxes_4,345538.5792389539,4551522.715379163,0
mastegatatxes_4,393408.6899417257,4565300.278501941,3
mastegatatxes_4,403780.4958734397,4625612.651818501,1
mastegatatxes_4,382557.70760187524,4709600.495021236,1
mastegatatxes_4,434359.2404388166,4658573.314216239,2
mastegatatxes_4,492180.7315716908,4694002.88406561,2
mastegatatxes_4,508667.38206375006,4676561.771344602,1
mastegatatxes_4,505407.5108242441,4673299.168871762,2
mastegatatxes_4,508544.54398014944,4671924.584454358,3
mastegatatxes_4,524267.5556690694,4684060.86502445,1
mastegatatxes_4,512623.02513788687,4686212.982321717,1
mastegatatxes_4,519094.1837955216,4678435.486053072,2
mastegatatxes_4,509773.6952797167,4681479.4480358,1
mastegatatxes_4,509555.5298856049,4680033.700604955,1
mastegatatxes_4,504619.40690416645,4629001.771606574,1
mastegatatxes_4,484128.7697350424,4648213.260723027,2
mastegatatxes_4,444021.16617168294,4643035.972153172,1
mastegatatxes_4,440828.17744971067,4637265.536122749,1
mastegatatxes_4,441210.1715324958,4649884.405307642,1
mastegatatxes_4,440688.2945093235,4649642.969523415,1
mastegatatxes_4,449769.6652376043,4608913.700085954,1
mastegatatxes_4,422408.37380566035,4609299.823087186,1
mastegatatxes_4,421968.41980165103,4598587.373731894,2
mastegatatxes_4,428218.12079054175,4596904.2302312935,1
mastegatatxes_4,458952.41251731233,4620138.5444747135,2
mastegatatxes_4,476494.15011898126,4617964.854259119,1
mastegatatxes_4,431782.16552040854,4582765.982382045,1
mastegatatxes_4,428197.6003446536,4579818.852252539,1
mastegatatxes_4,312181.9196917049,4502923.293173645,4
mastegatatxes_4,312409.5776305202,4503300.904971509,3
mastegatatxes_4,303429.26206663216,4503350.090965346,1
mastegatatxes_4,402471.6914644763,4573537.327447149,1
mastegatatxes_4,415190.34553946246,4579758.870867417,1
mastegatatxes_4,369904.43569842697,4618882.019311404,1
mastegatatxes_4,369408.92229653854,4619299.703472251,1
mastegatatxes_4,368408.9311660939,4622299.671127876,2
mastegatatxes_4,368776.2098019378,4622695.387471199,2
mastegatatxes_4,397214.1814210892,4631967.739094649,1
mastegatatxes_4,337827.4985343388,4639900.630206942,1
mastegatatxes_4,378882.13087043306,4707521.50376605,1
mastegatatxes_4,378342.6680695752,4707331.303122183,1
mastegatatxes_4,403370.1413980559,4696139.100944945,2
mastegatatxes_4,404119.5510779262,4657556.317942835,2
mastegatatxes_4,434359.2404388166,4658573.314216239,3
mastegatatxes_4,431197.0554811312,4675836.317993632,1
mastegatatxes_4,476210.0310445902,4671966.163965921,4
mastegatatxes_4,468407.88891749986,4674299.157877358,1
mastegatatxes_4,509233.5884307826,4672664.77413774,2
mastegatatxes_4,511511.3657207941,4687841.29493875,1
mastegatatxes_4,509216.3516183527,4681797.030593172,1
mastegatatxes_4,509682.18662168126,4680338.108321708,1
mastegatatxes_4,509506.33994809166,4680003.543545712,1
mastegatatxes_4,484566.3322150502,4648488.980142318,1
mastegatatxes_4,489409.90916975384,4632293.515528273,3
mastegatatxes_4,440828.17744971067,4637265.536122749,1
mastegatatxes_4,439108.63586995675,4643185.316041015,1
mastegatatxes_4,441210.1715324958,4649884.405307642,2
mastegatatxes_4,435900.34320501366,4641774.482491339,1
mastegatatxes_4,453605.5235522435,4604565.724365045,1
mastegatatxes_4,458910.09928904223,4620185.307884347,3
mastegatatxes_4,431782.16552040854,4582765.982382045,2
mastegatatxes_4,429171.7285519052,4578904.831105199,1
mastegatatxes_4,429172.8159411073,4578904.820485567,1
mastegatatxes_4,421408.39141332556,4579300.138118616,1
mastegatatxes_4,423632.4511094616,4573759.54190276,1
mastegatatxes_4,301390.70149720646,4493719.002192736,4
mastegatatxes_4,312007.8980161905,4503200.966915117,1
mastegatatxes_4,311935.38806643256,4503384.428764585,2
mastegatatxes_4,305125.70311206824,4503454.93540117,1
mastegatatxes_4,308878.9555212306,4501331.1723649325,1
mastegatatxes_4,343409.2233797064,4550300.41794414,3
mastegatatxes_4,346769.4589689161,4549607.275944633,0
mastegatatxes_4,383408.78524507326,4594299.969989313,1
mastegatatxes_4,414594.6184347774,4599083.456658535,3
mastegatatxes_4,372484.59626984334,4690720.764547567,2
mastegatatxes_4,434359.2404388166,4658573.314216239,2
mastegatatxes_4,435064.3412477283,4674460.570814948,1
mastegatatxes_4,458985.96971567505,4671319.457863396,2
