Nom_cien,x_UTM,y_UTM
Apus_apus_06,385794.7429643783,4569037.223284567
Apus_apus_06,361236.5305508259,4608088.467102617
Apus_apus_06,414408.45533521986,4617299.738593192
Apus_apus_06,390946.56116301473,4641098.2852461785
Apus_apus_06,317839.9627934175,4629172.9413005635
Apus_apus_06,320814.6775456278,4637380.668911042
Apus_apus_06,301617.5108339542,4608845.346798305
Apus_apus_06,303963.6060790254,4610839.759642821
Apus_apus_06,377311.40444245737,4652218.5373768695
Apus_apus_06,408408.5022344605,4675299.136982069
Apus_apus_06,422408.3570333627,4683299.0585724395
Apus_apus_06,459092.985143316,4670755.193198623
Apus_apus_06,459261.98346627224,4665957.242219329
Apus_apus_06,479362.18073966185,4662577.377032115
Apus_apus_06,507417.5318140187,4675859.129051631
Apus_apus_06,505407.51026947465,4628299.634213762
Apus_apus_06,504619.4069133547,4629001.771513875
Apus_apus_06,485432.71585290995,4649096.418769981
Apus_apus_06,478521.78842247586,4627826.638829213
Apus_apus_06,440828.17744971067,4637265.536122749
Apus_apus_06,441210.1715324958,4649884.405307642
Apus_apus_06,430723.1297680149,4607238.1834084615
Apus_apus_06,431408.28099297686,4607299.846407499
Apus_apus_06,417408.4280568275,4601299.906149887
Apus_apus_06,420408.39775973273,4597299.949163875
Apus_apus_06,423418.7570378748,4597918.11793332
Apus_apus_06,453408.0529877738,4600299.923029094
Apus_apus_06,463407.9471877577,4608299.840421194
Apus_apus_06,427408.32631598646,4591300.013433279
Apus_apus_06,422408.37954382657,4585300.075757886
Apus_apus_06,421283.77496667183,4585364.600094542
Apus_apus_06,421019.0767353908,4584945.205599328
Apus_apus_06,431408.2850630271,4586300.066410055
Apus_apus_06,432397.3837713933,4586201.798209822
Apus_apus_06,432252.04945972643,4586487.032833171
Apus_apus_06,424456.51987242163,4575935.507594055
Apus_apus_06,426309.69003849034,4573249.5876856735
Apus_apus_06,426536.3392718851,4572873.20713384
Apus_apus_06,421692.3905420611,4570449.231817338
Apus_apus_06,421412.3939452834,4570331.233175637
Apus_apus_06,289409.83324150566,4489301.04226027
Apus_apus_06,296409.74834403815,4505300.873697508
Apus_apus_06,409947.82155809354,4576013.499079032
Apus_apus_06,397820.53104607743,4578521.932794401
Apus_apus_06,413408.4716527112,4593299.989428688
Apus_apus_06,370349.2793473087,4575088.461962732
Apus_apus_06,411408.4854752591,4621299.695161405
Apus_apus_06,386627.21827687393,4617360.302710503
Apus_apus_06,388379.1673277549,4612433.467196869
Apus_apus_06,388059.777288555,4611958.8052216
Apus_apus_06,388094.89060657006,4612832.465203903
Apus_apus_06,387933.09068089596,4615226.298398511
Apus_apus_06,408582.3665583503,4627384.075213367
Apus_apus_06,310409.5272899953,4632299.540729608
Apus_apus_06,311943.5181600328,4620015.669043559
Apus_apus_06,319189.2606610463,4730293.817891761
Apus_apus_06,405408.52826873225,4693298.952163443
Apus_apus_06,377145.57559594116,4652280.386439274
Apus_apus_06,448060.7948365407,4679089.284339182
Apus_apus_06,474407.82689507253,4682299.076569713
Apus_apus_06,473407.83732145955,4682299.07634551
Apus_apus_06,479081.48212349566,4664434.219327229
Apus_apus_06,505407.51026947465,4628299.634213762
Apus_apus_06,504619.4069133547,4629001.771513875
Apus_apus_06,478521.78842247586,4627826.638829213
Apus_apus_06,440828.17744971067,4637265.536122749
Apus_apus_06,441210.1715324958,4649884.405307642
Apus_apus_06,448721.4759623962,4615273.807519985
Apus_apus_06,448834.1739148959,4614190.3575353995
Apus_apus_06,443910.8647012339,4613548.5554453535
Apus_apus_06,442090.7283691006,4612465.147983965
Apus_apus_06,427051.7313044176,4603644.346178247
Apus_apus_06,424390.17484852043,4600439.014561696
Apus_apus_06,417408.4280568275,4601299.906149887
Apus_apus_06,420408.39775973273,4597299.949163875
Apus_apus_06,463407.9471877577,4608299.840421194
Apus_apus_06,460301.03616688633,4612429.339262428
Apus_apus_06,439365.20045693096,4593659.990412618
Apus_apus_06,431408.2850630271,4586300.066410055
Apus_apus_06,431400.15387365967,4585633.553920519
Apus_apus_06,432252.04945972643,4586487.032833171
Apus_apus_06,432408.2745465826,4587300.05587502
Apus_apus_06,424468.37474807084,4575932.719522325
Apus_apus_06,306389.6344901108,4517663.747539036
Apus_apus_06,307409.6238348626,4516300.762632496
Apus_apus_06,408960.7996526185,4571237.406632273
Apus_apus_06,384748.317356485,4590612.601072169
Apus_apus_06,344409.18435287126,4612299.765621386
Apus_apus_06,397316.71823655226,4607144.153234568
Apus_apus_06,310409.5272899953,4632299.540729608
Apus_apus_06,333256.3038339835,4606142.824985237
Apus_apus_06,300262.0198989413,4611004.148722123
Apus_apus_06,329326.50346426904,4731668.621821359
Apus_apus_06,319197.0312721508,4730271.278571116
Apus_apus_06,371408.86655941245,4712298.747944145
Apus_apus_06,403408.5469006867,4699298.889650719
Apus_apus_06,340409.191749727,4687298.988679388
Apus_apus_06,336357.7381030862,4667575.560301375
Apus_apus_06,377310.84994900355,4652215.214987108
Apus_apus_06,441102.5937505002,4675717.28847911
Apus_apus_06,440902.81931077904,4676130.154096526
Apus_apus_06,441525.5128347174,4676151.155115511
Apus_apus_06,433124.14774445,4672462.182522708
Apus_apus_06,448131.25832081283,4680957.691784392
Apus_apus_06,478407.78690194356,4671299.189330244
Apus_apus_06,459092.985143316,4670755.193198623
Apus_apus_06,479478.7767293846,4662316.28172315
Apus_apus_06,510139.0020769838,4663814.557392597
Apus_apus_06,505407.51026947465,4628299.634213762
Apus_apus_06,502407.5415524155,4628299.634403714
Apus_apus_06,504619.4069133547,4629001.771513875
Apus_apus_06,441210.1715324958,4649884.405307642
Apus_apus_06,441348.2626507872,4649901.856146868
Apus_apus_06,438550.98710709123,4649522.573505639
Apus_apus_06,422408.36682843586,4643299.470137377
Apus_apus_06,426895.98658875667,4603848.230288131
Apus_apus_06,417408.4280568275,4601299.906149887
Apus_apus_06,447431.7793202298,4598728.081950283
Apus_apus_06,447461.0320457586,4598838.7842460275
Apus_apus_06,449408.09546537366,4595299.975021192
Apus_apus_06,462407.9582713022,4603299.892605502
Apus_apus_06,463407.9471877577,4608299.840421194
Apus_apus_06,421283.77496667183,4585364.600094542
Apus_apus_06,421019.0767353908,4584945.205599328
Apus_apus_06,431408.2850630271,4586300.066410055
Apus_apus_06,431408.2854625264,4585300.076662423
Apus_apus_06,430431.29545456765,4585801.071639705
Apus_apus_06,430777.3813424903,4585282.421221753
Apus_apus_06,424468.37474807084,4575932.719522325
Apus_apus_06,425861.94169845106,4573872.643760449
Apus_apus_06,284409.8813974558,4497300.952630702
Apus_apus_06,305409.64388773555,4519300.729557745
Apus_apus_06,390408.7191495353,4573300.192491968
Apus_apus_06,408933.02561226615,4571312.145592882
Apus_apus_06,346469.3831608913,4621358.940904245
Apus_apus_06,364408.96951174806,4631299.575807852
Apus_apus_06,328409.3462234421,4621299.6645201985
Apus_apus_06,324409.39875099197,4600299.881558743
Apus_apus_06,311409.53534913086,4598299.895660813
Apus_apus_06,314121.25054078567,4697666.3934249915
Apus_apus_06,394408.6404346961,4690298.97952636
Apus_apus_06,459092.985143316,4670755.193198623
Apus_apus_06,512950.51155759435,4650096.799957505
Apus_apus_06,509120.9628826073,4681735.392811879
Apus_apus_06,509242.47178058396,4686428.034680954
Apus_apus_06,506803.66300486284,4630526.249525815
Apus_apus_06,438550.98710709123,4649522.573505639
Apus_apus_06,421610.7379028414,4614524.973869782
Apus_apus_06,417408.4280568275,4601299.906149887
Apus_apus_06,437739.0452357686,4596479.336320259
Apus_apus_06,470407.8743432098,4606299.862695386
Apus_apus_06,421283.77496667183,4585364.600094542
Apus_apus_06,421019.0767353908,4584945.205599328
Apus_apus_06,428179.8643876163,4583774.801051953
Apus_apus_06,424464.53182893776,4575905.084551217
Apus_apus_06,306409.63143661333,4521300.70874105
Apus_apus_06,306409.63312761596,4519300.729201433
Apus_apus_06,280409.89462405094,4543300.457934511
Apus_apus_06,283409.86314512964,4542300.46964243
Apus_apus_06,311409.54792220617,4575300.137547275
Apus_apus_06,292073.38363393815,4596321.962412783
Apus_apus_06,346409.1808747533,4574300.1653347295
Apus_apus_06,397408.6329649779,4615299.754826692
Apus_apus_06,332827.80271041865,4620044.45433198
Apus_apus_06,314409.49432515947,4616299.709113055
Apus_apus_06,303816.61256560014,4602486.846864951
Apus_apus_06,293115.17678332346,4598531.705405046
Apus_apus_06,408408.5022344605,4675299.136982069
Apus_apus_06,413408.45107495517,4675299.137876513
Apus_apus_06,415408.42993927596,4677299.11774166
Apus_apus_06,503407.53095629596,4655299.354365663
Apus_apus_06,509821.93132015475,4659188.329178158
Apus_apus_06,508271.4814784465,4676099.140175697
Apus_apus_06,510086.462873385,4679779.10274529
Apus_apus_06,500407.5621672844,4699298.903873366
Apus_apus_06,502407.54173997033,4701298.883026914
Apus_apus_06,518920.46284548694,4646431.039085903
Apus_apus_06,489426.55842677027,4630907.437295383
Apus_apus_06,441210.1715324958,4649884.405307642
Apus_apus_06,440139.18279587734,4649687.406794636
Apus_apus_06,438550.98710709123,4649522.573505639
Apus_apus_06,434408.242681976,4642299.483052683
Apus_apus_06,435408.2327222077,4640299.50412872
Apus_apus_06,441661.68487890577,4611000.1340735825
Apus_apus_06,426898.1730540587,4603850.095648901
Apus_apus_06,417408.4280568275,4601299.906149887
Apus_apus_06,437739.0452357686,4596479.336320259
Apus_apus_06,453208.8931458322,4598372.28062761
Apus_apus_06,452408.06324387935,4601299.912674012
Apus_apus_06,450576.4154954171,4598584.269748406
Apus_apus_06,452773.44807595917,4598017.730350468
Apus_apus_06,449362.66561418853,4597303.8928262945
Apus_apus_06,474195.84469673975,4620030.681785073
Apus_apus_06,430282.87882596045,4587607.989994976
Apus_apus_06,431408.2850630271,4586300.066410055
Apus_apus_06,424468.44918733847,4575931.830510186
Apus_apus_06,307409.62210834597,4520300.720008937
Apus_apus_06,346769.4589537865,4549607.276152091
Apus_apus_06,346928.3449467902,4549027.548225715
Apus_apus_06,400408.6094307598,4587300.048993916
Apus_apus_06,401408.5990727936,4587300.04919348
Apus_apus_06,403780.49587723217,4625612.651379704
Apus_apus_06,298409.6688667943,4602299.84628343
Apus_apus_06,412408.4552165773,4698298.902616596
Apus_apus_06,408408.5022344605,4675299.136982069
Apus_apus_06,459092.985143316,4670755.193198623
Apus_apus_06,513407.42947242514,4694298.954345205
Apus_apus_06,489103.17179755657,4631372.456249361
Apus_apus_06,427408.3153447246,4640299.501457704
Apus_apus_06,447408.11089972896,4629299.619918695
Apus_apus_06,424961.86633909814,4600071.0852596145
Apus_apus_06,423442.62638789276,4601545.084549385
Apus_apus_06,417408.4280568275,4601299.906149887
Apus_apus_06,454408.0426130583,4599299.933511278
Apus_apus_06,462407.9582713022,4603299.892605502
Apus_apus_06,463407.9471877577,4608299.840421194
Apus_apus_06,476407.81145227177,4619299.726881691
Apus_apus_06,475407.82136219845,4619299.726489192
Apus_apus_06,423948.1507931386,4586449.132277487
Apus_apus_06,432397.3837713933,4586201.798209822
Apus_apus_06,433420.6531124382,4583570.150514595
Apus_apus_06,424463.87731127156,4575926.770715315
Apus_apus_06,289409.8126341329,4522300.687467621
Apus_apus_06,304409.6557166642,4517300.750396972
Apus_apus_06,302409.67006937513,4528300.631025031
Apus_apus_06,385311.15529763914,4568449.511003398
Apus_apus_06,416408.4411257312,4589300.031710608
Apus_apus_06,397316.71823655226,4607144.153234568
Apus_apus_06,401761.10489916237,4623968.666490361
Apus_apus_06,307409.57150118577,4608299.78812768
Apus_apus_06,405179.8238265862,4692818.771759136
Apus_apus_06,441408.16277953004,4690298.989795241
Apus_apus_06,490106.45618649997,4671354.66973511
Apus_apus_06,459092.985143316,4670755.193198623
Apus_apus_06,505407.51026947465,4628299.634213762
Apus_apus_06,502683.9206474982,4625754.646036508
Apus_apus_06,504619.4069133547,4629001.771513875
Apus_apus_06,486407.7062069212,4644299.468358429
Apus_apus_06,440828.17744971067,4637265.536122749
Apus_apus_06,441210.1715324958,4649884.405307642
Apus_apus_06,436408.22234848747,4643299.472211358
Apus_apus_06,427051.7909556929,4603650.230360165
Apus_apus_06,417408.4280568275,4601299.906149887
Apus_apus_06,418408.41900460306,4595299.969117942
Apus_apus_06,470407.8738179614,4610299.820323134
Apus_apus_06,421283.77496667183,4585364.600094542
Apus_apus_06,421172.2241365424,4585290.857435171
Apus_apus_06,421019.0767353908,4584945.205599328
Apus_apus_06,431408.2850630271,4586300.066410055
Apus_apus_06,424460.523015195,4575910.040134431
Apus_apus_06,419306.41542922216,4571371.221791069
Apus_apus_06,306409.63143661333,4521300.70874105
Apus_apus_06,302409.67828186206,4514300.7804770935
Apus_apus_06,408658.546565659,4627275.621883691
Apus_apus_06,298409.65234461427,4630299.554404592
Apus_apus_06,318409.4534597034,4615299.721201761
Apus_apus_06,309409.5571115996,4597299.905001964
Apus_apus_06,489407.67365445476,4701298.883002437
Apus_apus_06,489407.67353746045,4700298.893098098
Apus_apus_06,488407.6836428967,4700298.893430583
Apus_apus_06,496098.333452824,4697937.185210472
Apus_apus_06,499407.5721953266,4659299.313618147
Apus_apus_06,502712.7320741957,4655813.540774392
Apus_apus_06,505407.5111825067,4691298.984866084
Apus_apus_06,504619.4069133547,4629001.771513875
Apus_apus_06,516714.65002668253,4644104.907380196
Apus_apus_06,440828.17744971067,4637265.536122749
Apus_apus_06,438403.9520445073,4643310.198679356
Apus_apus_06,441210.1715324958,4649884.405307642
Apus_apus_06,417408.4280568275,4601299.906149887
Apus_apus_06,449134.17916019546,4594753.574662155
Apus_apus_06,473837.8380494715,4611765.805501704
Apus_apus_06,432408.2745465826,4587300.05587502
Apus_apus_06,422408.381075024,4577300.1599404
Apus_apus_06,424453.05316488346,4575932.101750508
Apus_apus_06,308409.6097792586,4523300.688266347
Apus_apus_06,307409.6205786574,4522300.697726206
Apus_apus_06,308409.61045896995,4521300.708979698
Apus_apus_06,307971.4453406564,4515965.061590373
Apus_apus_06,320473.6742298769,4551172.750136865
Apus_apus_06,340591.0579009054,4549423.568085752
Apus_apus_06,334409.3158687904,4556300.350513495
Apus_apus_06,332409.33596034267,4558300.328228667
Apus_apus_06,353470.2489195365,4571650.5432531405
Apus_apus_06,387050.5375572934,4633665.037090531
Apus_apus_06,303409.6120246125,4610299.765091275
Apus_apus_06,414408.43787673244,4688299.004578415
Apus_apus_06,373408.8674057069,4654299.341232481
Apus_apus_06,447688.74141669105,4684735.050445223
Apus_apus_06,447930.1947835119,4679040.504727251
Apus_apus_06,460101.21757682244,4667478.194171111
Apus_apus_06,470292.20301638823,4663628.87870143
Apus_apus_06,480407.7669366008,4663299.271183934
Apus_apus_06,513711.42681261885,4685694.041777634
Apus_apus_06,505407.51026947465,4628299.634213762
Apus_apus_06,504619.4069133547,4629001.771513875
Apus_apus_06,497407.59281997685,4630299.613266959
Apus_apus_06,494892.61929159006,4627244.6450407095
Apus_apus_06,440828.17744971067,4637265.536122749
Apus_apus_06,423408.3561821987,4642299.480643179
Apus_apus_06,437090.3656909802,4605475.487582687
Apus_apus_06,417408.4280568275,4601299.906149887
Apus_apus_06,447096.5494508596,4597527.117490475
Apus_apus_06,445106.8625022191,4598034.223253993
Apus_apus_06,445035.7271120233,4605573.394006289
Apus_apus_06,421283.77496667183,4585364.600094542
Apus_apus_06,421019.0767353908,4584945.205599328
Apus_apus_06,431408.2850630271,4586300.066410055
Apus_apus_06,431408.2854625264,4585300.076662423
Apus_apus_06,430777.3813424903,4585282.421221753
Apus_apus_06,432397.3837713933,4586201.798209822
Apus_apus_06,427713.9381530904,4579051.561457694
Apus_apus_06,424469.3194888697,4575935.041316143
Apus_apus_06,426674.3378863718,4572645.209937798
Apus_apus_06,421660.3905801407,4570531.231106391
Apus_apus_06,426854.4571291852,4572630.2610927
Apus_apus_06,311913.5829515301,4503719.899915372
Apus_apus_06,318303.5130781704,4506227.876352582
Apus_apus_06,311072.3146593574,4574668.972253611
Apus_apus_06,307409.58335698396,4588299.998324826
Apus_apus_06,319592.9403065298,4565909.061373719
Apus_apus_06,319409.4692053088,4566300.236673306
Apus_apus_06,309409.57352378895,4568300.209803102
Apus_apus_06,416026.58705849876,4569335.987357303
Apus_apus_06,334409.28322881146,4623299.646663333
Apus_apus_06,345409.1708945285,4620299.682927424
Apus_apus_06,351409.11306415475,4610299.789279107
Apus_apus_06,358409.0389605891,4612299.771322214
Apus_apus_06,374219.6381887049,4597217.759255528
Apus_apus_06,415776.83753476996,4600440.555940113
Apus_apus_06,409467.9286231681,4603356.52443033
Apus_apus_06,408408.5022344605,4675299.136982069
Apus_apus_06,443166.0360268619,4652649.4704975
Apus_apus_06,441772.5945867379,4676442.921949695
Apus_apus_06,448305.940864517,4681600.552478697
Apus_apus_06,476407.8069172945,4683299.066116654
Apus_apus_06,459092.985143316,4670755.193198623
Apus_apus_06,499407.5721953266,4659299.313618147
Apus_apus_06,498237.5783204124,4658996.599421479
Apus_apus_06,508364.32957828254,4676833.029420146
Apus_apus_06,505407.51026947465,4628299.634213762
Apus_apus_06,504619.4069133547,4629001.771513875
Apus_apus_06,486045.08819732047,4648515.442486028
Apus_apus_06,441210.1715324958,4649884.405307642
Apus_apus_06,437090.3656909802,4605475.487582687
Apus_apus_06,417408.4280568275,4601299.906149887
Apus_apus_06,447471.63037464704,4598827.937403744
Apus_apus_06,462407.9582713022,4603299.892605502
Apus_apus_06,463407.9471877577,4608299.840421194
Apus_apus_06,432397.3837713933,4586201.798209822
Apus_apus_06,424468.44918733847,4575931.830510186
Apus_apus_06,307409.62210834597,4520300.720008937
Apus_apus_06,385315.0959739669,4568444.34076833
Apus_apus_06,409253.5217497046,4569183.242265079
Apus_apus_06,408960.7996526185,4571237.406632273
Apus_apus_06,408408.5289264072,4576300.166189632
Apus_apus_06,385408.76348792715,4597299.938289258
Apus_apus_06,408582.3665583503,4627384.075213367
Apus_apus_06,314222.9074385597,4616616.908072904
Apus_apus_06,332409.3122266041,4607299.811623648
Apus_apus_06,331409.3225652518,4606299.822292195
Apus_apus_06,333256.3038339835,4606142.824985237
Apus_apus_06,332409.3132566464,4605299.833546635
Apus_apus_06,311164.3554688379,4739501.889933485
Apus_apus_06,435408.2294387842,4658299.317762721
Apus_apus_06,459092.985143316,4670755.193198623
Apus_apus_06,505407.51026947465,4628299.634213762
Apus_apus_06,504619.4069133547,4629001.771513875
Apus_apus_06,438550.98710709123,4649522.573505639
Apus_apus_06,422408.36682843586,4643299.470137377
Apus_apus_06,426725.85722307005,4622663.600320887
Apus_apus_06,441207.2109787102,4611779.834164485
Apus_apus_06,440250.9512451779,4612816.469781617
Apus_apus_06,427079.4893732173,4604088.199789974
Apus_apus_06,427002.79988412303,4603957.180342272
Apus_apus_06,417408.4280568275,4601299.906149887
Apus_apus_06,435944.5020793001,4599010.222864988
Apus_apus_06,474407.83161703416,4620299.716630897
Apus_apus_06,430408.29512389656,4588300.045016662
Apus_apus_06,425408.3483311246,4584300.086005089
Apus_apus_06,423408.36910596484,4584300.08575169
Apus_apus_06,421283.77496667183,4585364.600094542
Apus_apus_06,421019.0767353908,4584945.205599328
Apus_apus_06,430408.29667551606,4582300.108850419
Apus_apus_06,431408.2850630271,4586300.066410055
Apus_apus_06,431408.2854625264,4585300.076662423
Apus_apus_06,424456.3457609627,4575894.650475587
Apus_apus_06,420254.91528474743,4573592.256497497
Apus_apus_06,311527.5875114489,4502643.910946125
Apus_apus_06,306409.6374249818,4512300.804749992
Apus_apus_06,350243.50277711614,4621888.009276877
Apus_apus_06,408408.51660626195,4622299.684082639
Apus_apus_06,408789.4979513219,4631858.729332587
Apus_apus_06,310409.5272899953,4632299.540729608
Apus_apus_06,314222.9074385597,4616616.908072904
Apus_apus_06,314409.49432515947,4616299.709113055
Apus_apus_06,333256.3038339835,4606142.824985237
Apus_apus_06,309713.5901559946,4597912.142330325
Apus_apus_06,290289.4762780457,4599038.403408338
Apus_apus_06,311227.76011714066,4739590.283955693
Apus_apus_06,374275.29535695876,4690623.21483321
Apus_apus_06,404119.55107792624,4657556.317942835
Apus_apus_06,478407.78690194356,4671299.189330244
Apus_apus_06,509089.07945392415,4675851.874748482
Apus_apus_06,440828.17744971067,4637265.536122749
Apus_apus_06,438550.98710709123,4649522.573505639
Apus_apus_06,434854.2490854744,4643733.929973581
Apus_apus_06,417408.4280568275,4601299.906149887
Apus_apus_06,452408.06324387935,4601299.912674012
Apus_apus_06,430408.29667551606,4582300.108850419
Apus_apus_06,431408.2850630271,4586300.066410055
Apus_apus_06,431408.2854625264,4585300.076662423
Apus_apus_06,432397.3837713933,4586201.798209822
Apus_apus_06,424456.3457609627,4575894.650475587
Apus_apus_06,305409.64388773555,4519300.729557745
Apus_apus_06,405408.5629631748,4568300.2500348855
Apus_apus_06,407408.5415404022,4569300.2398316385
Apus_apus_06,308409.54824695643,4631299.549796764
Apus_apus_06,313479.4991801111,4625951.607391153
Apus_apus_06,318409.4534597034,4615299.721201761
Apus_apus_06,314409.49432515947,4616299.709113055
Apus_apus_06,309713.5901559946,4597912.142330325
Apus_apus_06,309086.5943769013,4596793.922863349
Apus_apus_06,303816.61256560014,4602486.846864951
Apus_apus_06,459261.98346627224,4665957.242219329
Apus_apus_06,505407.51026947465,4628299.634213762
Apus_apus_06,504619.4069133547,4629001.771513875
Apus_apus_06,486407.7059498805,4648299.426062966
Apus_apus_06,462662.62772525765,4624469.32474458
Apus_apus_06,440828.17744971067,4637265.536122749
Apus_apus_06,438550.98710709123,4649522.573505639
Apus_apus_06,447462.4413564626,4598791.809701979
Apus_apus_06,421019.0767353908,4584945.205599328
Apus_apus_06,430408.29667551606,4582300.108850419
Apus_apus_06,431408.2850630271,4586300.066410055
Apus_apus_06,424456.3457609627,4575894.650475587
Apus_apus_06,421692.3905420611,4570449.231817338
Apus_apus_06,417493.8537834279,4569459.113495664
Apus_apus_06,309409.598979139,4522300.699551523
Apus_apus_06,307971.4453406564,4515965.061590373
Apus_apus_06,303409.65845575626,4530300.610524273
Apus_apus_06,395780.7952187288,4576945.390304982
Apus_apus_06,372012.00587192253,4570332.019369592
Apus_apus_06,341941.3694595478,4610051.865350532
Apus_apus_06,412408.4549428231,4699298.892502525
Apus_apus_06,494407.6228138323,4702298.873072395
Apus_apus_06,495407.6130900018,4702298.8725053845
Apus_apus_06,505407.51026947465,4628299.634213762
Apus_apus_06,504619.4069133547,4629001.771513875
Apus_apus_06,486375.70656172413,4648484.425228655
Apus_apus_06,494407.62405306124,4631299.602951358
Apus_apus_06,440828.17744971067,4637265.536122749
Apus_apus_06,438550.98710709123,4649522.573505639
Apus_apus_06,433838.9005160808,4611971.773508784
Apus_apus_06,425218.4737490806,4602560.707001846
Apus_apus_06,436003.0846564048,4599007.003054294
Apus_apus_06,438408.2101216634,4596299.9623889625
Apus_apus_06,475407.82136219845,4619299.726489192
Apus_apus_06,478455.5890259108,4615359.743023096
Apus_apus_06,478407.7908987064,4615299.768456952
Apus_apus_06,473837.8380494715,4611765.805501704
Apus_apus_06,417408.43479809613,4575300.179085189
Apus_apus_06,424468.37474807084,4575932.719522325
Apus_apus_06,426674.3378863718,4572645.209937798
Apus_apus_06,295410.1567998254,4512105.50986721
Apus_apus_06,307971.4453406564,4515965.061590373
Apus_apus_06,278409.91711933183,4541300.477740907
Apus_apus_06,292116.9616549136,4596323.595868827
Apus_apus_06,348409.1581173567,4578300.123510244
Apus_apus_06,401405.91965213505,4624539.639033251
Apus_apus_06,314409.49432515947,4616299.709113055
Apus_apus_06,311409.53534913086,4598299.895660813
Apus_apus_06,342409.15982003364,4711298.7460338585
Apus_apus_06,414408.43795752083,4686299.025500698
Apus_apus_06,337409.2141969713,4704298.814678445
Apus_apus_06,408408.5022344605,4675299.136982069
Apus_apus_06,459092.985143316,4670755.193198623
Apus_apus_06,460198.10063440865,4651681.660400201
Apus_apus_06,508508.4792775893,4676645.13459608
Apus_apus_06,508525.4788654246,4676867.132755664
Apus_apus_06,509067.473402302,4681819.081403016
Apus_apus_06,510086.462873385,4679779.10274529
