name_month,x_UTM,y_UTM,N_indi
Apus_apus_4,329313.9938225829,4616647.678069739,0
Apus_apus_4,332409.2770348834,4679299.067192246,5
Apus_apus_4,450957.3902480655,4688442.753262649,1
Apus_apus_4,494407.6226977644,4689299.004975535,0
Apus_apus_4,497108.98313960346,4680192.015465586,1
Apus_apus_4,459092.985143316,4670755.193198623,4
Apus_apus_4,508487.31737205206,4673181.5477819545,3
Apus_apus_4,515407.40890401375,4686299.035398833,5
Apus_apus_4,514407.4192465067,4685299.045759378,5
Apus_apus_4,509067.473402302,4681819.081403016,5
Apus_apus_4,502407.5414877508,4689299.005898991,0
Apus_apus_4,504619.40690416645,4629001.771606574,0
Apus_apus_4,425466.0239703572,4629795.949402827,0
Apus_apus_4,449356.65767874056,4633039.301789345,0
Apus_apus_4,430723.12973725295,4607238.1833317,0
Apus_apus_4,426408.33507727995,4598299.939458836,0
Apus_apus_4,430408.2930036764,4600299.919178506,0
Apus_apus_4,432712.5464933833,4600481.2691859,0
Apus_apus_4,444973.1467129462,4597336.567819035,12
Apus_apus_4,455408.0318385816,4600299.923567979,0
Apus_apus_4,467494.0779578956,4621796.815794934,0
Apus_apus_4,473837.8380494715,4611765.805501704,8
Apus_apus_4,435408.24347205623,4586300.067049672,0
Apus_apus_4,424470.88631227374,4575932.804419817,0
Apus_apus_4,425250.3784882014,4575925.73525199,0
Apus_apus_4,426674.3378863718,4572645.209937798,2
Apus_apus_4,306389.6344901108,4517663.747539036,0
Apus_apus_4,319602.77736197377,4534016.387228641,0
Apus_apus_4,292629.73200749827,4597172.896378909,0
Apus_apus_4,292664.7828605777,4596903.899345673,0
Apus_apus_4,339280.8553535958,4549800.181631492,17
Apus_apus_4,366594.6646419157,4556082.059372261,8
Apus_apus_4,400408.6071902037,4594299.975197433,2
Apus_apus_4,406408.5371215062,4622299.684325122,0
Apus_apus_4,310409.5272899952,4632299.540729608,1
Apus_apus_4,303963.60607902537,4610839.759642821,0
Apus_apus_4,417446.8016803081,4665430.561803885,1
Apus_apus_4,459092.985143316,4670755.193198623,1
Apus_apus_4,515407.4076758944,4654299.364839699,100
Apus_apus_4,509907.58732281416,4676040.071860785,0
Apus_apus_4,508226.4965316233,4672883.669461392,0
Apus_apus_4,512879.8366246005,4690604.369040445,2
Apus_apus_4,505407.51026947465,4628299.634213762,0
Apus_apus_4,504619.40690416645,4629001.771606574,0
Apus_apus_4,486407.7062069212,4644299.468358429,1
Apus_apus_4,444141.8140295619,4641710.285023929,0
Apus_apus_4,440828.17744971067,4637265.536122749,0
Apus_apus_4,438408.20213513187,4637299.535161389,0
Apus_apus_4,440680.19921659544,4642493.814335538,0
Apus_apus_4,441210.1715324958,4649884.405307642,0
Apus_apus_4,437961.1893883257,4647326.058186404,0
Apus_apus_4,422408.36682843586,4643299.470137377,30
Apus_apus_4,425402.16792792967,4628033.098236796,0
Apus_apus_4,437090.3657143938,4605475.488079345,0
Apus_apus_4,424793.51857072185,4600232.574325922,10
Apus_apus_4,430408.2926413493,4601299.909290737,0
Apus_apus_4,433408.26121606794,4601299.90998808,0
Apus_apus_4,473837.8380494715,4611765.805501704,4
Apus_apus_4,424467.7774345473,4575931.615440345,0
Apus_apus_4,287409.8412773926,4510300.814686369,0
Apus_apus_4,306409.6341055528,4517300.7512520505,0
Apus_apus_4,307971.44532592595,4515965.061771948,0
Apus_apus_4,307409.58335698396,4588299.998324826,2
Apus_apus_4,339280.8553535958,4549800.181631492,19
Apus_apus_4,362409.01910149085,4558300.341408371,10
Apus_apus_4,353409.1167607062,4553300.390520864,0
Apus_apus_4,408960.7996466359,4571237.406451472,0
Apus_apus_4,339409.25094556913,4582300.077323659,0
Apus_apus_4,341941.3694497946,4610051.865550808,0
Apus_apus_4,354983.1767074863,4613918.663704346,0
Apus_apus_4,355409.06958835723,4613299.760409244,0
Apus_apus_4,414594.6184347774,4599083.456658535,0
Apus_apus_4,396850.76551188383,4630664.653070344,3
Apus_apus_4,324409.3933213253,4611299.766490344,0
Apus_apus_4,331409.32498300966,4601299.874934959,0
Apus_apus_4,299409.6486993476,4619299.66921548,1
Apus_apus_4,285957.7703101751,4597532.330613721,1
Apus_apus_4,459092.985143316,4670755.193198623,4
Apus_apus_4,461892.43157656916,4655656.4387117615,6
Apus_apus_4,507530.17833441467,4673375.655021152,0
Apus_apus_4,485371.71687337983,4647886.430881772,0
Apus_apus_4,478521.78842247586,4627826.638829213,4
Apus_apus_4,463336.9042510172,4643882.508720447,0
Apus_apus_4,439408.19128261664,4642299.4836371485,20
Apus_apus_4,441210.1715324958,4649884.405307642,0
Apus_apus_4,424370.2587007261,4602599.619676381,10
Apus_apus_4,428408.31335326855,4600299.919014472,0
Apus_apus_4,445408.13709452155,4595299.974121008,0
Apus_apus_4,445408.1358188327,4601299.912219645,3
Apus_apus_4,439714.1293136564,4601138.991622234,2
Apus_apus_4,445058.7988795176,4605858.464319188,9
Apus_apus_4,444152.0748965875,4606785.864064877,1
Apus_apus_4,472407.8532830131,4607299.851925321,0
Apus_apus_4,438374.5174166191,4592647.994670887,2
Apus_apus_4,430408.2951238965,4588300.045016662,0
Apus_apus_4,431980.2800418882,4582241.109514596,0
Apus_apus_4,430408.29667551606,4582300.108850419,0
Apus_apus_4,427713.9381530904,4579051.561457694,6
Apus_apus_4,424470.88631227374,4575932.804419817,0
Apus_apus_4,305409.64388773555,4519300.729557745,0
Apus_apus_4,306409.6326953904,4520300.719180478,0
Apus_apus_4,300263.394015956,4529444.741156709,8
Apus_apus_4,343409.21116912994,4578300.122337569,30
Apus_apus_4,345409.17218786187,4617299.714447768,1
Apus_apus_4,403780.4958734397,4625612.651818501,0
Apus_apus_4,376803.17994276754,4650226.93655849,5
Apus_apus_4,296409.67491906666,4627299.584505449,0
Apus_apus_4,295409.6843464014,4628299.573322552,3
Apus_apus_4,318807.74560434127,4628753.727400458,0
Apus_apus_4,317839.9628304511,4629172.941279398,10
Apus_apus_4,308878.5385810933,4608099.888406582,0
Apus_apus_4,303816.6125656002,4602486.846864951,0
Apus_apus_4,326085.31215005065,4670937.20736124,0
Apus_apus_4,326409.341700632,4672299.1364694135,0
Apus_apus_4,412408.4552165773,4698298.902616596,0
Apus_apus_4,435670.1038170283,4661202.893175291,150
Apus_apus_4,441102.5937145443,4675717.288541151,0
Apus_apus_4,459092.985143316,4670755.193198623,15
Apus_apus_4,508483.0843348513,4676691.309492024,1
Apus_apus_4,510136.2944212596,4687183.393882292,0
Apus_apus_4,484407.7263973261,4648299.42704104,0
Apus_apus_4,438245.5955288035,4642440.598811675,0
Apus_apus_4,438550.98712168,4649522.573139753,0
Apus_apus_4,440188.17314711155,4612357.786255514,100
Apus_apus_4,437090.3657143938,4605475.488079345,80
Apus_apus_4,432712.5464933833,4600481.2691859,2
Apus_apus_4,442636.79829901294,4602575.031307505,0
Apus_apus_4,441347.9485588457,4602566.9625124,200
Apus_apus_4,445058.7988795176,4605858.464319188,80
Apus_apus_4,444152.0748965875,4606785.864064877,100
Apus_apus_4,462959.81423199567,4618383.756982799,0
Apus_apus_4,448440.93693666364,4594299.44253082,8
Apus_apus_4,433935.1269913739,4587901.336819489,50
Apus_apus_4,428160.38109781407,4581029.650063091,6
Apus_apus_4,430408.29667551606,4582300.108850419,0
Apus_apus_4,428304.96757163253,4584452.601714724,0
Apus_apus_4,431408.2854625264,4585300.076662423,0
Apus_apus_4,430777.38136521925,4585282.420731897,5
Apus_apus_4,430571.2220773498,4584885.490822786,0
Apus_apus_4,434322.25454519736,4584323.08819556,10
Apus_apus_4,430408.29701709107,4580300.129974346,100
Apus_apus_4,424463.31349758693,4575928.8861464495,0
Apus_apus_4,305409.64388773555,4519300.729557745,0
Apus_apus_4,344409.18435287126,4612299.765621386,0
Apus_apus_4,355409.06932538515,4614299.749080193,0
Apus_apus_4,403780.4958734397,4625612.651818501,300
Apus_apus_4,313479.4991801111,4625951.607391153,0
Apus_apus_4,303816.6125656002,4602486.846864951,0
Apus_apus_4,301409.63270478824,4610299.764597786,30
Apus_apus_4,300465.747938519,4610108.58422155,2
Apus_apus_4,312409.51829556015,4611299.76038087,0
Apus_apus_4,435676.3909651066,4661194.063696855,350
Apus_apus_4,438408.19963591825,4654299.359174943,500
Apus_apus_4,433695.3268081895,4671798.519554924,0
Apus_apus_4,497028.9337197033,4680298.037681839,5
Apus_apus_4,468407.88891749986,4674299.157877358,0
Apus_apus_4,470407.86953334056,4663299.271074906,0
Apus_apus_4,508167.27177113557,4673414.671854596,1
Apus_apus_4,508132.48304658895,4673326.169247445,0
Apus_apus_4,510414.45953490876,4680714.092841686,0
Apus_apus_4,509067.473402302,4681819.081403016,10
Apus_apus_4,513407.4280339468,4649299.416741804,10
Apus_apus_4,485407.71721495665,4637299.540070495,0
Apus_apus_4,478521.78842247586,4627826.638829213,4
Apus_apus_4,441210.1715324958,4649884.405307642,0
Apus_apus_4,438550.98712168,4649522.573139753,0
Apus_apus_4,445832.6762379126,4608654.384172272,15
Apus_apus_4,444656.79154979746,4610453.360131586,35
Apus_apus_4,440188.17314711155,4612357.786255514,100
Apus_apus_4,440250.95127875917,4612816.469896032,60
Apus_apus_4,427889.0803240984,4597403.584129454,0
