name_month,x_UTM,y_UTM
falsiot_4,454700.95463333017,4600613.781603863
falsiot_4,459182.3833111235,4601186.18920214
falsiot_4,454328.31623089634,4601779.126235126
falsiot_4,452408.06324387935,4601299.912674012
falsiot_4,454024.3972712271,4601296.8780778935
falsiot_4,454721.75204894046,4601878.78468747
falsiot_4,456943.05386293225,4602711.945854569
falsiot_4,452408.06324387935,4601299.912674012
falsiot_4,453408.0529877738,4600299.923029094
falsiot_4,456892.80363601167,4602896.54838844
falsiot_4,454169.4697995274,4601346.025800183
falsiot_4,462279.10423236486,4603427.308753763
falsiot_4,462921.8454375308,4603190.928777828
falsiot_4,467522.8694428041,4606437.339051818
falsiot_4,448458.9959483562,4597424.292101005
falsiot_4,442621.8439653985,4591844.463741233
falsiot_4,441047.7541335706,4597602.57479453
falsiot_4,441763.6145872373,4594069.929152024
falsiot_4,440119.1433108939,4590790.737768393
falsiot_4,446372.6220322681,4593510.092602281
falsiot_4,446408.1270555647,4593299.995416119
falsiot_4,443258.9610944981,4592563.936658006
falsiot_4,446408.1270555647,4593299.995416119
falsiot_4,442739.6080439088,4592468.147734267
falsiot_4,443221.2912401724,4592394.356437653
falsiot_4,446408.1270555647,4593299.995416119
falsiot_4,441905.5127077262,4595093.269701112
falsiot_4,446408.1270555647,4593299.995416119
falsiot_4,442248.179669989,4595350.433942984
falsiot_4,442004.66623361554,4594205.074688397
falsiot_4,441257.5297453178,4591422.290095595
falsiot_4,441408.1786596741,4593299.995394615
falsiot_4,446408.1270555647,4593299.995416119
falsiot_4,446408.1270555647,4593299.995416119
falsiot_4,442739.6080439088,4592468.147734267
falsiot_4,442739.6080439088,4592468.147734267
falsiot_4,442004.66623361554,4594205.074688397
falsiot_4,445408.13753876765,4593299.995998053
falsiot_4,442739.6080439088,4592468.147734267
falsiot_4,441763.6145872373,4594069.929152024
falsiot_4,444505.7230579122,4593126.3130309405
falsiot_4,449434.7397636959,4595326.241174745
falsiot_4,446408.1270555647,4593299.995416119
falsiot_4,444212.6835805876,4592759.144215277
falsiot_4,444619.4633580921,4594748.951665968
falsiot_4,442621.8439653985,4591844.463741233
falsiot_4,427408.32805240905,4582300.1084453
falsiot_4,427189.04583808186,4580869.701219558
falsiot_4,427167.1914354777,4580900.342913873
falsiot_4,427989.082481378,4582823.710636993
falsiot_4,424919.09616781503,4585014.101102336
falsiot_4,427408.3274537677,4583300.097897891
falsiot_4,429408.3066629054,4581300.119380647
falsiot_4,424511.0289450109,4585798.673821367
falsiot_4,422869.81196033367,4580753.678956191
falsiot_4,429408.3066629054,4581300.119380647
falsiot_4,423806.1353068296,4587741.013789896
falsiot_4,428788.2116636454,4582160.292861693
falsiot_4,427208.170965694,4580883.720905553
falsiot_4,427681.53217972605,4580532.570529929
falsiot_4,429766.22017432936,4583914.554117255
falsiot_4,428618.4463296499,4581886.1666970495
falsiot_4,431257.3099300421,4586442.589585502
falsiot_4,431996.3690602164,4583905.714459685
falsiot_4,430255.0167278239,4584592.991847199
falsiot_4,431996.3690602164,4583905.714459685
falsiot_4,430408.2951238965,4588300.045016662
falsiot_4,430308.0072099767,4584636.00496606
falsiot_4,431485.095563018,4585703.261410249
falsiot_4,430408.2970170911,4580300.129974346
falsiot_4,432693.88668090175,4589647.604248324
falsiot_4,432693.88668090175,4589647.604248324
falsiot_4,432693.88668090175,4589647.604248324
falsiot_4,437274.7288441901,4589744.712302699
falsiot_4,430280.6256810893,4587148.818141816
falsiot_4,431782.1655204085,4582765.982382045
falsiot_4,432693.88668090175,4589647.604248324
falsiot_4,431996.3690602164,4583905.714459685
falsiot_4,432973.62800008,4589933.254316962
falsiot_4,431996.3690602164,4583905.714459685
falsiot_4,431782.1655204085,4582765.982382045
falsiot_4,431996.3690602164,4583905.714459685
falsiot_4,431996.3690602164,4583905.714459685
falsiot_4,430408.2970170911,4580300.129974346
falsiot_4,430408.2970170911,4580300.129974346
falsiot_4,430408.2951238965,4588300.045016662
falsiot_4,431996.3690602164,4583905.714459685
falsiot_4,430506.666776541,4581644.642819431
falsiot_4,435715.0399166817,4585938.397639067
falsiot_4,432294.13897686143,4582015.12183461
falsiot_4,421408.3929489188,4571300.222344796
falsiot_4,426714.3324968185,4572937.673696586
falsiot_4,426264.16931096354,4573203.488149405
falsiot_4,421408.393803898,4570300.233573591
falsiot_4,420496.5112567872,4576512.302384181
falsiot_4,429609.8181939849,4579252.925743608
falsiot_4,424464.5318169639,4575905.084245787
falsiot_4,420254.9152766184,4573592.256271751
falsiot_4,421673.4903745853,4570187.767152486
falsiot_4,424464.5318169639,4575905.084245787
falsiot_4,429445.30697145406,4579515.137412079
falsiot_4,421660.3905801407,4570531.231106391
falsiot_4,421692.3905420611,4570449.231817338
falsiot_4,421421.0744269338,4570306.516288119
falsiot_4,421660.3905801407,4570531.231106391
falsiot_4,421120.8501981212,4570896.893143691
falsiot_4,429408.3075795907,4579300.139830291
falsiot_4,421660.3905801407,4570531.231106391
falsiot_4,421692.3905420611,4570449.231817338
falsiot_4,421408.393803898,4570300.233573591
falsiot_4,421660.3905801407,4570531.231106391
falsiot_4,421660.3905801407,4570531.231106391
falsiot_4,421423.9157801183,4570305.9304375565
falsiot_4,424464.5318169639,4575905.084245787
falsiot_4,421412.3939452834,4570331.233175637
falsiot_4,424464.5318169639,4575905.084245787
falsiot_4,429415.15359158313,4578990.17035305
falsiot_4,424464.5318169639,4575905.084245787
falsiot_4,426228.8800905631,4572873.648572044
falsiot_4,424464.5318169639,4575905.084245787
falsiot_4,426674.3378863718,4572645.209937798
falsiot_4,424464.5318169639,4575905.084245787
falsiot_4,421660.3905801407,4570531.231106391
falsiot_4,424464.5318169639,4575905.084245787
falsiot_4,421782.2541873525,4570394.66618454
falsiot_4,421702.8175276916,4570414.507128446
falsiot_4,420254.9152766184,4573592.256271751
falsiot_4,421215.060924427,4570548.458880884
falsiot_4,424464.5318169639,4575905.084245787
falsiot_4,426674.3378863718,4572645.209937798
falsiot_4,425851.3462098992,4573714.198310614
falsiot_4,421439.061742909,4574189.448838694
falsiot_4,423408.3725535633,4570300.233279972
falsiot_4,424464.5318169639,4575905.084245787
falsiot_4,429468.0690557725,4578969.226281618
falsiot_4,421660.3905801407,4570531.231106391
falsiot_4,425764.75150313,4573659.841435753
falsiot_4,424464.5318169639,4575905.084245787
falsiot_4,421439.061742909,4574189.448838694
falsiot_4,424464.5318169639,4575905.084245787
falsiot_4,426511.3390707285,4572743.208064836
falsiot_4,426485.05698409566,4572884.152473477
falsiot_4,424464.5318169639,4575905.084245787
falsiot_4,421660.3905801407,4570531.231106391
falsiot_4,426714.3324968185,4572937.673696586
falsiot_4,425937.9912581839,4574729.884731703
falsiot_4,420254.9152766184,4573592.256271751
falsiot_4,421660.3905801407,4570531.231106391
falsiot_4,426028.7586368159,4573722.497639185
falsiot_4,424464.5318169639,4575905.084245787
falsiot_4,421678.3920435737,4570176.278301703
falsiot_4,424464.5318169639,4575905.084245787
falsiot_4,426309.69000982726,4573249.587247623
falsiot_4,426511.3390707285,4572743.208064836
falsiot_4,425852.021060435,4573655.239569533
falsiot_4,424464.5318169639,4575905.084245787
falsiot_4,292629.73200749827,4597172.896378909
falsiot_4,293040.24466443295,4598222.932012922
falsiot_4,293192.8751748954,4598667.029409274
falsiot_4,292474.841661192,4596867.578742982
falsiot_4,293186.4076550772,4598443.763267974
falsiot_4,403721.8153811941,4626438.021942795
falsiot_4,409291.40175599937,4626180.757795381
falsiot_4,401379.8433393272,4620174.668342411
falsiot_4,401379.8433393272,4620174.668342411
falsiot_4,406407.2394955361,4622850.664508316
falsiot_4,401405.9196654234,4624539.639412631
falsiot_4,409408.50541023136,4625299.653745099
falsiot_4,403596.2804816428,4626129.1106073735
falsiot_4,403753.6865195703,4625553.76246953
falsiot_4,401405.9196654234,4624539.639412631
falsiot_4,409134.3854059578,4626553.580792225
falsiot_4,403780.4958734397,4625612.651818501
falsiot_4,403780.4958734397,4625612.651818501
falsiot_4,403780.4958734397,4625612.651818501
falsiot_4,403780.4958734397,4625612.651818501
falsiot_4,403408.5683170911,4621299.693519007
falsiot_4,409048.4531694948,4625266.45591716
falsiot_4,402541.8016526407,4623455.284647964
falsiot_4,477407.7978444646,4669299.2100632265
falsiot_4,476965.1679167137,4669404.989964394
falsiot_4,425232.8588367362,4602574.990224652
falsiot_4,429408.30173792434,4606299.856088852
falsiot_4,424390.1748765692,4600439.014048313
falsiot_4,424390.1748765692,4600439.014048313
falsiot_4,426339.8078988585,4600885.859689659
falsiot_4,425408.3442724885,4602299.896990385
falsiot_4,421311.9724754541,4600006.051506364
falsiot_4,424408.3537308751,4607299.845175285
falsiot_4,421386.745252632,4601724.462411661
falsiot_4,422408.3764624615,4600299.918111084
falsiot_4,424390.1748765692,4600439.014048313
falsiot_4,424980.2232632244,4600085.436363382
falsiot_4,424390.1748765692,4600439.014048313
falsiot_4,421180.4589599631,4601946.026157402
falsiot_4,429408.30247702746,4604299.877529458
falsiot_4,431423.8488102898,4597283.98481069
falsiot_4,430408.293368787,4596299.961425548
falsiot_4,431408.2830684002,4597299.951469907
falsiot_4,431282.7191291491,4594100.186685696
falsiot_4,436912.9534839704,4593303.417194604
falsiot_4,431690.6821453852,4597450.441119196
falsiot_4,430408.293368787,4596299.961425548
falsiot_4,431450.2173322847,4597591.290208703
falsiot_4,436536.1218799312,4592229.400219168
falsiot_4,436003.0846842981,4599007.003237245
falsiot_4,431408.2830684002,4597299.951469907
falsiot_4,430408.293368787,4596299.961425548
falsiot_4,431408.2830684002,4597299.951469907
falsiot_4,436408.2300703478,4599299.930668994
falsiot_4,436883.7028317992,4599680.827928717
falsiot_4,433293.7431046707,4599051.704329736
falsiot_4,430406.6451978962,4596317.432550505
falsiot_4,431408.2827469531,4596299.961899599
falsiot_4,311185.89406620275,4557969.814035181
falsiot_4,403824.7979719912,4569783.766336128
falsiot_4,407408.5418646236,4567300.260978791
falsiot_4,408749.03286114766,4568422.190570582
falsiot_4,406022.6474773498,4568234.066426975
falsiot_4,405293.26367864455,4566982.929905929
falsiot_4,407919.1268644266,4568093.490939859
falsiot_4,334409.28322881146,4623299.646663333
falsiot_4,331441.9374568573,4627319.378850727
falsiot_4,334409.28188420844,4626299.614957133
falsiot_4,332333.57387658383,4626925.435678572
falsiot_4,301821.5856997792,4609276.529966067
falsiot_4,306117.37761405285,4600277.117228124
falsiot_4,306123.1074830403,4601141.520988505
falsiot_4,303816.6125656002,4602486.846864951
falsiot_4,304209.6390115003,4602730.752653177
falsiot_4,301959.80253852287,4609534.988720611
falsiot_4,302409.6276770474,4601299.858872504
falsiot_4,308409.566032604,4600299.872620429
falsiot_4,485909.7756170531,4669146.263937678
falsiot_4,480900.154694676,4667981.44190794
falsiot_4,480693.26573526807,4666486.504217526
falsiot_4,475472.1300025631,4671638.92391659
falsiot_4,475541.78824167553,4671964.455962529
falsiot_4,475738.02803247375,4672178.850383501
falsiot_4,434408.2480798722,4614299.773279177
falsiot_4,430408.2906528397,4610299.814623549
falsiot_4,431408.278663642,4616299.752143117
falsiot_4,481407.75961053534,4611299.811379184
falsiot_4,482278.137697096,4613895.288828211
falsiot_4,481436.6087004778,4611284.597622708
falsiot_4,481407.7598681545,4612299.800524166
falsiot_4,481455.1831453184,4610951.670650198
falsiot_4,481121.9913196152,4611903.927558294
falsiot_4,480657.40968829626,4612091.461512614
falsiot_4,481455.1831453184,4610951.670650198
falsiot_4,481407.75961053534,4611299.811379184
falsiot_4,480937.14890791086,4616222.89720434
falsiot_4,481455.1831453184,4610951.670650198
falsiot_4,481374.2294561966,4611632.705305384
falsiot_4,480916.56758282974,4612083.218104391
falsiot_4,482478.1410321413,4617617.785950802
falsiot_4,481306.2985831105,4611221.430656947
falsiot_4,481295.8631173836,4611594.495127174
falsiot_4,481455.1831453184,4610951.670650198
falsiot_4,289697.102924128,4520165.402675421
falsiot_4,317900.97766394215,4629045.661394054
falsiot_4,313479.4991801111,4625951.607391153
falsiot_4,313479.4991801111,4625951.607391153
falsiot_4,333256.30383398343,4606142.824985237
falsiot_4,332409.31243809185,4606299.822276689
falsiot_4,338409.252112595,4602299.867515314
falsiot_4,331409.32498300966,4601299.874934959
falsiot_4,338409.2509940395,4604299.846628664
falsiot_4,332409.3147557115,4601299.874977144
falsiot_4,438001.203049138,4655384.348175869
falsiot_4,437408.2093292589,4656299.33911565
falsiot_4,437458.2090494239,4656127.340878658
falsiot_4,437408.2093292589,4656299.33911565
falsiot_4,438001.203049138,4655384.348175869
falsiot_4,436408.2191323696,4659299.307779081
falsiot_4,438408.19900110847,4656299.338791194
falsiot_4,438408.19900110847,4656299.338791194
falsiot_4,437859.0654017308,4653095.2867176505
falsiot_4,437734.2063858078,4654719.35523106
falsiot_4,437734.2063858078,4654719.35523106
falsiot_4,438210.72561343387,4653305.108896368
falsiot_4,439408.188749021,4658299.3181850575
falsiot_4,438408.19854277984,4658299.318137625
falsiot_4,439869.4106709155,4657848.051528664
falsiot_4,482635.8973482822,4653186.78233592
falsiot_4,507627.2457046335,4673605.598145035
falsiot_4,508154.8445325729,4673026.929794054
falsiot_4,507491.169524646,4674507.375003933
falsiot_4,505407.5106362535,4675299.149115395
falsiot_4,508207.9421411123,4672796.198170382
falsiot_4,509175.4718867902,4672227.180285629
falsiot_4,508302.0534994998,4673052.978125657
falsiot_4,503081.14281215885,4676874.847272179
falsiot_4,505407.5108242441,4673299.168871762
falsiot_4,508132.48304658895,4673326.169247445
falsiot_4,508132.48304658895,4673326.169247445
falsiot_4,507754.7653800101,4673387.110993633
falsiot_4,507930.7103384567,4672973.710945218
falsiot_4,505407.5108242441,4673299.168871762
falsiot_4,508407.4804714018,4672299.178954969
falsiot_4,507174.45276963455,4678810.384077271
falsiot_4,507986.85566587845,4673398.031919424
falsiot_4,508383.48034930497,4673485.166740952
falsiot_4,508131.2426457914,4673021.572904673
falsiot_4,508220.0490884003,4673176.824814109
falsiot_4,508132.48304658895,4673326.169247445
falsiot_4,508220.0490884003,4673176.824814109
falsiot_4,508096.08059949486,4673030.779213107
falsiot_4,508268.93214203184,4673299.982273512
falsiot_4,508132.48304658895,4673326.169247445
falsiot_4,508132.48304658895,4673326.169247445
falsiot_4,507801.4862521805,4674859.152796574
falsiot_4,508508.4792775893,4676645.13459608
falsiot_4,508327.06862085685,4673531.091938918
falsiot_4,508243.02314965625,4672869.032428684
falsiot_4,509988.6309184324,4679220.088456545
falsiot_4,508327.06862085685,4673531.091938918
falsiot_4,507822.4864196053,4674380.158253153
falsiot_4,508383.48034930497,4673485.166740952
falsiot_4,508220.0490884003,4673176.824814109
falsiot_4,508132.48304658895,4673326.169247445
falsiot_4,508327.06862085685,4673531.091938918
falsiot_4,508169.48286764376,4673500.166623581
falsiot_4,508220.0490884003,4673176.824814109
falsiot_4,508528.43144729175,4676851.58605673
falsiot_4,508544.54398014944,4671924.584454358
falsiot_4,508132.48304658895,4673326.169247445
falsiot_4,504689.9887919197,4678351.264234886
falsiot_4,508365.7540432218,4673508.727986226
falsiot_4,508132.48304658895,4673326.169247445
falsiot_4,509175.4718867902,4672227.180285629
falsiot_4,508423.7465252992,4673122.623868493
falsiot_4,502034.1740085725,4678148.134172096
falsiot_4,508132.48304658895,4673326.169247445
falsiot_4,508009.4844832166,4674756.154328445
falsiot_4,508383.48034930497,4673485.166740952
falsiot_4,508535.6963656941,4676847.597656765
falsiot_4,502531.78720372455,4677657.987251113
falsiot_4,508383.48034930497,4673485.166740952
falsiot_4,508304.4446707363,4673493.554871553
falsiot_4,507699.81039584137,4674046.367954582
falsiot_4,512463.7986164991,4689897.202906809
falsiot_4,510033.9600707684,4682685.709238333
falsiot_4,510407.4597217949,4680299.097690408
falsiot_4,510407.4597217949,4680299.097690408
falsiot_4,510332.46044467145,4680189.098383848
falsiot_4,516856.39460367145,4687288.025582588
falsiot_4,434408.2451493369,4631299.597023162
falsiot_4,438851.59442835546,4636852.307303906
falsiot_4,438851.59442835546,4636852.307303906
falsiot_4,436276.78833710536,4631414.510247294
falsiot_4,438865.82697615714,4638181.554246141
falsiot_4,436408.2243014617,4633299.5762279
falsiot_4,438072.6528307818,4642898.420053287
falsiot_4,439408.19024261954,4646299.441695657
falsiot_4,438550.98712168,4649522.573139753
falsiot_4,437443.42716608034,4649450.4249592
falsiot_4,438881.1963082731,4643420.471501566
falsiot_4,438550.98712168,4649522.573139753
falsiot_4,438550.98712168,4649522.573139753
falsiot_4,438550.98712168,4649522.573139753
falsiot_4,437803.0718752096,4644508.78615671
falsiot_4,438550.98712168,4649522.573139753
falsiot_4,437443.42716608034,4649450.4249592
falsiot_4,438550.98712168,4649522.573139753
falsiot_4,438550.98712168,4649522.573139753
falsiot_4,435384.33119456,4641496.431640153
falsiot_4,438550.98712168,4649522.573139753
falsiot_4,438550.98712168,4649522.573139753
falsiot_4,437776.2072069416,4649437.40973962
falsiot_4,439408.1912675671,4644299.462799247
falsiot_4,455955.58647170407,4614860.540280391
falsiot_4,450087.1625542349,4613232.899225997
falsiot_4,455170.9200951523,4610026.057493003
falsiot_4,451930.91459759313,4616657.600635636
falsiot_4,450073.7470818063,4613243.0961742485
falsiot_4,450316.404035533,4612832.160683578
falsiot_4,450027.13327459607,4613267.847013307
falsiot_4,450044.8952223233,4613188.448927171
falsiot_4,450073.743991165,4613242.65208161
falsiot_4,373390.8365204071,4567188.555571011
falsiot_4,388408.73770547,4579300.128771492
falsiot_4,389369.7243354553,4576081.857020851
falsiot_4,388408.73838148505,4578300.139722638
falsiot_4,388464.3975909848,4578517.8196572745
falsiot_4,388408.7397677497,4574300.182224499
falsiot_4,388408.73770547,4579300.128771492
falsiot_4,385095.7956069063,4574315.852860741
falsiot_4,387408.75031889486,4573300.192285945
falsiot_4,389408.7297626186,4572300.202680575
falsiot_4,388408.73838148505,4578300.139722638
falsiot_4,510253.2081803441,4676842.897326852
falsiot_4,511057.973605837,4677807.669775995
falsiot_4,516474.6990582896,4678050.147251529
falsiot_4,516627.1555053261,4679919.844518879
falsiot_4,510086.462873385,4679779.10274529
falsiot_4,510782.8428751579,4679985.307662225
falsiot_4,440828.17744971067,4637265.536122749
falsiot_4,440828.17744971067,4637265.536122749
falsiot_4,440828.17744971067,4637265.536122749
falsiot_4,440828.17744971067,4637265.536122749
falsiot_4,440827.699746676,4635231.19450437
falsiot_4,440828.17744971067,4637265.536122749
falsiot_4,445817.0630526153,4631395.833016196
falsiot_4,440828.17744971067,4637265.536122749
falsiot_4,440828.17744971067,4637265.536122749
falsiot_4,441210.1715324958,4649884.405307642
falsiot_4,441210.1715324958,4649884.405307642
falsiot_4,441210.1715324958,4649884.405307642
falsiot_4,441210.1715324958,4649884.405307642
falsiot_4,440484.6172358261,4648962.176222633
falsiot_4,441210.1715324958,4649884.405307642
falsiot_4,443408.1502563411,4643299.473476773
falsiot_4,444021.1661716829,4643035.972153172
falsiot_4,441210.1715324958,4649884.405307642
falsiot_4,441210.1715324958,4649884.405307642
falsiot_4,441210.1715324958,4649884.405307642
falsiot_4,440408.1805408301,4645299.45257829
falsiot_4,441210.1715324958,4649884.405307642
falsiot_4,441210.1715324958,4649884.405307642
falsiot_4,441210.1715324958,4649884.405307642
falsiot_4,442408.1602536532,4643299.47411755
falsiot_4,440139.1827958773,4649687.406794636
falsiot_4,441210.1715324958,4649884.405307642
falsiot_4,441210.1715324958,4649884.405307642
falsiot_4,441210.1715324958,4649884.405307642
falsiot_4,441210.1715324958,4649884.405307642
falsiot_4,441133.4183620449,4649516.605636235
falsiot_4,445835.1255244373,4643165.343534095
falsiot_4,441210.1715324958,4649884.405307642
falsiot_4,441210.1715324958,4649884.405307642
falsiot_4,441408.1705767318,4641299.494561463
