name_month,x_UTM,y_UTM,N_obs,month,year
abellerol_5,441408.1641636894,4681299.082613256,1,5,2022
abellerol_5,512555.7644825647,4662501.981367654,1,5,2022
abellerol_5,508337.7005681833,4656993.723841174,1,5,2022
abellerol_5,508285.36873190996,4657243.480556828,1,5,2022
abellerol_5,507407.4904193936,4674299.158938977,1,5,2022
abellerol_5,505578.5095190479,4675036.151314599,1,5,2022
abellerol_5,508604.6425267476,4672886.6752594765,1,5,2022
abellerol_5,509067.473402302,4681819.081403016,1,5,2022
abellerol_5,509663.4671347071,4680959.090647356,1,5,2022
abellerol_5,505407.51026947465,4628299.634213762,1,5,2022
abellerol_5,459407.9866663282,4629299.621430219,1,5,2022
abellerol_5,440828.17744971067,4637265.536122749,1,5,2022
abellerol_5,441210.1715324958,4649884.405307642,1,5,2022
abellerol_5,436865.218860937,4634439.564109588,1,5,2022
abellerol_5,437090.3657143938,4605475.488079345,2,5,2022
abellerol_5,430408.29174557846,4606299.8561027115,2,5,2022
abellerol_5,430408.293368787,4596299.961425548,1,5,2022
abellerol_5,428218.12079054175,4596904.2302312935,1,5,2022
abellerol_5,433850.1376685886,4600776.5455726925,1,5,2022
abellerol_5,453408.0513598652,4607299.850528108,1,5,2022
abellerol_5,417242.9782199336,4589176.468772221,1,5,2022
abellerol_5,419972.83728127956,4578683.95265706,1,5,2022
abellerol_5,420632.60705572425,4573719.604912524,1,5,2022
abellerol_5,421408.3929489188,4571300.222344796,1,5,2022
abellerol_5,289891.19812582014,4519247.328997841,1,5,2022
abellerol_5,297409.68408274814,4594299.9291694695,1,5,2022
abellerol_5,301409.64131200244,4595299.920881906,1,5,2022
abellerol_5,299409.6624308786,4595299.920059111,1,5,2022
abellerol_5,302409.6303217324,4596299.911471944,1,5,2022
abellerol_5,303409.62116704945,4595299.922375401,1,5,2022
abellerol_5,319592.94027193263,4565909.061346916,1,5,2022
abellerol_5,320409.45794885803,4567300.226096298,1,5,2022
abellerol_5,310409.5650355964,4564300.252820181,1,5,2022
abellerol_5,289979.8332729752,4543470.630227872,1,5,2022
abellerol_5,340409.2512973795,4559300.320993684,1,5,2022
abellerol_5,391956.2219274803,4565133.226339521,1,5,2022
abellerol_5,378328.8085977232,4560351.97234246,1,5,2022
abellerol_5,382015.0005424765,4576321.924748016,1,5,2022
abellerol_5,395408.6649379969,4577300.152562125,1,5,2022
abellerol_5,387408.75031889486,4573300.192285945,1,5,2022
abellerol_5,410315.41740579036,4577030.141170062,1,5,2022
abellerol_5,357023.06558160065,4577898.148194129,1,5,2022
abellerol_5,334409.2943452691,4601299.875405299,1,5,2022
abellerol_5,337095.3980383357,4606714.524214637,1,5,2022
abellerol_5,349816.13994102186,4622260.349875309,1,5,2022
abellerol_5,350243.5027367041,4621888.008914275,1,5,2022
abellerol_5,357338.0448197585,4617486.322157346,1,5,2022
abellerol_5,373865.18951720395,4601854.096385652,1,5,2022
abellerol_5,401379.84333932714,4620174.668342411,1,5,2022
abellerol_5,399408.6105930698,4620299.70237438,1,5,2022
abellerol_5,376155.62498937163,4627264.549321921,1,5,2022
abellerol_5,403780.4958734397,4625612.651818501,1,5,2022
abellerol_5,402165.261003547,4625396.433286673,1,5,2022
abellerol_5,413500.83513857465,4626585.271687409,1,5,2022
abellerol_5,359579.31242304895,4632409.115644696,1,5,2022
abellerol_5,348409.13696837693,4625299.631668193,1,5,2022
abellerol_5,330409.3170585645,4638299.488222406,1,5,2022
abellerol_5,305064.2912532048,4625417.990994375,1,5,2022
abellerol_5,324195.18238252716,4633253.664527251,1,5,2022
abellerol_5,329409.33263592725,4628299.592339315,1,5,2022
abellerol_5,332409.3147557115,4601299.874977144,1,5,2022
abellerol_5,304409.6086774777,4598299.891357639,1,5,2022
abellerol_5,316744.1807626719,4701856.8674506955,1,5,2022
abellerol_5,380272.1263476624,4720562.004394447,1,5,2022
abellerol_5,386407.7862831336,4710297.888066278,1,5,2022
abellerol_5,372623.44177757425,4690049.290103073,1,5,2022
abellerol_5,428659.57587244455,4659143.272797533,1,5,2022
abellerol_5,454363.34850221686,4667697.4758498715,1,5,2022
abellerol_5,455408.02220231225,4670299.197703163,1,5,2022
abellerol_5,483040.3648797556,4680166.371753886,1,5,2022
abellerol_5,483019.1688468731,4680403.815593889,1,5,2022
abellerol_5,459092.985143316,4670755.193198623,1,5,2022
abellerol_5,516047.4014958157,4653667.3710302515,1,5,2022
abellerol_5,505578.5095190479,4675036.151314599,1,5,2022
abellerol_5,508508.4792775893,4676645.13459608,1,5,2022
abellerol_5,507906.48524263076,4674571.15617817,1,5,2022
abellerol_5,508096.08059949486,4673030.779213107,1,5,2022
abellerol_5,508220.0490884003,4673176.824814109,1,5,2022
abellerol_5,508132.48304658895,4673326.169247445,1,5,2022
abellerol_5,507543.9341110071,4673409.568163755,1,5,2022
abellerol_5,509048.37847646035,4682209.528040436,1,5,2022
abellerol_5,510110.11252399575,4681684.1171787195,1,5,2022
abellerol_5,440408.1816824267,4637299.536068703,1,5,2022
abellerol_5,430368.5603938082,4609001.584861766,1,5,2022
abellerol_5,458909.0130579425,4620184.425897351,1,5,2022
abellerol_5,439534.1336513736,4591840.647330685,1,5,2022
abellerol_5,288409.8252956603,4518300.729410233,1,5,2022
abellerol_5,308409.5694130678,4594299.935828094,1,5,2022
abellerol_5,308627.64347768936,4594833.249010386,1,5,2022
abellerol_5,308873.85481776186,4595596.035239704,1,5,2022
abellerol_5,308742.06763014116,4595481.085945624,1,5,2022
abellerol_5,308642.5658350836,4595367.924804539,1,5,2022
abellerol_5,389408.72673764086,4580300.119110777,1,5,2022
abellerol_5,395408.6649379969,4577300.152562125,1,5,2022
abellerol_5,385505.61975156923,4568399.1674689045,1,5,2022
abellerol_5,411175.1355520092,4594065.886262568,1,5,2022
abellerol_5,357023.06558160065,4577898.148194129,1,5,2022
abellerol_5,344409.1855728887,4611299.775791832,1,5,2022
abellerol_5,414594.6184347774,4599083.456658535,1,5,2022
abellerol_5,403780.4958734397,4625612.651818501,1,5,2022
abellerol_5,321409.4174396873,4624299.629789192,1,5,2022
abellerol_5,332333.57387658383,4626925.435678572,1,5,2022
abellerol_5,317409.46086920856,4620299.669397401,1,5,2022
abellerol_5,309713.5901562843,4597912.142052327,1,5,2022
abellerol_5,310409.54571089,4598299.894465218,1,5,2022
abellerol_5,325198.6724431217,4662888.969523327,1,5,2022
abellerol_5,407408.5064697971,4697298.911038216,1,5,2022
abellerol_5,434359.2404388166,4658573.314216239,1,5,2022
abellerol_5,438408.19900110847,4656299.338791194,1,5,2022
abellerol_5,442408.15843464003,4655299.349935638,1,5,2022
abellerol_5,498407.58252406755,4694298.954722895,1,5,2022
abellerol_5,496407.602997208,4687299.025650594,1,5,2022
abellerol_5,521599.77964159695,4679266.065699324,1,5,2022
abellerol_5,513839.0245993537,4685315.048218581,1,5,2022
abellerol_5,518023.8388451025,4685837.604936357,1,5,2022
abellerol_5,518252.79672424024,4683248.732228149,1,5,2022
abellerol_5,519407.36783207074,4680299.096488068,1,5,2022
abellerol_5,509407.4704555589,4684299.056818494,1,5,2022
abellerol_5,501977.5641430849,4687304.921682776,1,5,2022
abellerol_5,442408.1602536532,4643299.47411755,1,5,2022
abellerol_5,435384.33119456004,4641496.431640153,1,5,2022
abellerol_5,429267.60144444485,4623455.463687893,1,5,2022
abellerol_5,449408.09307924035,4610299.817987163,1,5,2022
abellerol_5,431742.8512685059,4609867.375699827,1,5,2022
abellerol_5,467799.31644447707,4614989.532414797,1,5,2022
abellerol_5,481453.770437807,4611384.695984923,1,5,2022
abellerol_5,441862.77127743454,4593952.474496349,1,5,2022
abellerol_5,288409.7795619238,4592299.945342861,1,5,2022
abellerol_5,288409.7802721357,4590299.965537957,1,5,2022
abellerol_5,320486.40001336054,4566730.348350542,1,5,2022
abellerol_5,346769.4589689161,4549607.275944633,1,5,2022
abellerol_5,340409.2512973795,4559300.320993684,1,5,2022
abellerol_5,385408.77306264034,4568300.243929038,2,5,2022
abellerol_5,385505.61975156923,4568399.1674689045,1,5,2022
abellerol_5,402762.49995654105,4570374.499994275,1,5,2022
abellerol_5,410256.4139376585,4572426.203346218,1,5,2022
abellerol_5,416408.44073634443,4591300.010643119,1,5,2022
abellerol_5,348409.14441048756,4609299.7988927895,1,5,2022
abellerol_5,402549.6622594399,4623382.183834929,1,5,2022
abellerol_5,413939.40300910146,4627369.553730407,1,5,2022
abellerol_5,416158.29521505296,4626827.132686256,1,5,2022
abellerol_5,317751.06759066804,4621205.105706291,1,5,2022
abellerol_5,307409.5749150099,4602299.851576466,1,5,2022
abellerol_5,308409.566032604,4600299.872620429,2,5,2022
abellerol_5,307409.57755734917,4598299.893483119,1,5,2022
abellerol_5,339409.21260681143,4664299.224572829,1,5,2022
abellerol_5,413279.8392598651,4654951.286568125,1,5,2022
abellerol_5,434359.2404388166,4658573.314216239,1,5,2022
abellerol_5,438001.203049138,4655384.348175869,1,5,2022
abellerol_5,442408.1576595944,4658299.319254885,1,5,2022
abellerol_5,443021.8784812773,4657050.57358949,1,5,2022
abellerol_5,496098.33347281057,4697937.185312061,1,5,2022
abellerol_5,509979.2400512515,4664822.8712896025,1,5,2022
abellerol_5,509242.08608624956,4666201.770929585,1,5,2022
abellerol_5,507811.88101345336,4666384.022116543,1,5,2022
abellerol_5,508176.0033473137,4676057.609657953,1,5,2022
abellerol_5,508249.27674556925,4675842.845205547,1,5,2022
abellerol_5,507737.5623752958,4672889.110881951,1,5,2022
abellerol_5,504311.7990483592,4689355.020909345,1,5,2022
abellerol_5,504619.40690416645,4629001.771606574,1,5,2022
abellerol_5,483656.11028756324,4648256.708104169,1,5,2022
abellerol_5,443836.80443567666,4641899.931006358,1,5,2022
abellerol_5,444115.8174741416,4637872.128534311,1,5,2022
abellerol_5,442408.1602536532,4643299.47411755,1,5,2022
abellerol_5,441210.1715324958,4649884.405307642,1,5,2022
abellerol_5,437408.21375110274,4634299.565812007,1,5,2022
abellerol_5,425759.96506347484,4573256.809193352,1,5,2022
abellerol_5,286409.8029671073,4587299.996009119,1,5,2022
abellerol_5,309409.55786493444,4596299.915683847,1,5,2022
abellerol_5,314409.5275714197,4556300.3397200275,1,5,2022
abellerol_5,308409.59652042494,4546300.442386457,1,5,2022
abellerol_5,340409.25190350774,4558300.331579271,1,5,2022
abellerol_5,394408.6785885315,4567300.2573257545,1,5,2022
abellerol_5,409805.64464173815,4577038.790926359,1,5,2022
abellerol_5,349409.1330627551,4612299.768214745,1,5,2022
abellerol_5,415408.4402384105,4635299.551340131,1,5,2022
abellerol_5,327404.3041755498,4599071.35971958,1,5,2022
abellerol_5,309713.5901562843,4597912.142052327,1,5,2022
abellerol_5,310409.54571089,4598299.894465218,1,5,2022
abellerol_5,309409.55572149245,4599299.883449864,1,5,2022
abellerol_5,305409.59699848224,4600299.871436542,1,5,2022
abellerol_5,306409.5873434913,4598299.8925555935,1,5,2022
abellerol_5,304409.6086774777,4598299.891357639,1,5,2022
abellerol_5,411136.47196314286,4684797.040404034,1,5,2022
abellerol_5,434359.2404388166,4658573.314216239,1,5,2022
abellerol_5,446076.98164994,4658979.668247268,1,5,2022
abellerol_5,496407.602507688,4688299.016145079,1,5,2022
abellerol_5,482998.9960867383,4670533.510192538,1,5,2022
abellerol_5,499558.41408118996,4661675.645508768,1,5,2022
abellerol_5,509124.911075,4681742.3931256225,1,5,2022
abellerol_5,509498.6681763574,4681529.48028141,1,5,2022
abellerol_5,441408.17068592797,4643299.473321072,1,5,2022
abellerol_5,442408.1602536532,4643299.47411755,1,5,2022
abellerol_5,435481.47209572204,4630704.184357982,1,5,2022
abellerol_5,430033.99640523107,4620559.546107179,1,5,2022
abellerol_5,456427.4717040292,4605433.396355753,1,5,2022
abellerol_5,447851.4908640928,4596549.609342494,1,5,2022
abellerol_5,475128.9487226331,4618139.443309442,1,5,2022
abellerol_5,313409.54076748306,4550300.402923744,1,5,2022
abellerol_5,388408.73770546995,4579300.128771492,1,5,2022
abellerol_5,395408.6649379969,4577300.152562125,1,5,2022
abellerol_5,414277.61706595455,4570988.677651511,1,5,2022
abellerol_5,415716.9883047695,4593039.333214443,1,5,2022
abellerol_5,415805.3498253706,4593964.788165796,1,5,2022
abellerol_5,361409.01364383474,4599299.90911794,1,5,2022
abellerol_5,406408.5382808534,4617299.735797624,1,5,2022
abellerol_5,405408.54864236794,4618299.725187738,1,5,2022
abellerol_5,384408.76417319465,4626299.63501876,1,5,2022
abellerol_5,406408.53280315065,4637299.5285356445,1,5,2022
abellerol_5,348409.13696837693,4625299.631668193,1,5,2022
abellerol_5,312409.4961432525,4651299.344875408,1,5,2022
abellerol_5,330566.36897763953,4627156.896601366,1,5,2022
abellerol_5,332510.6294721647,4603266.343812755,1,5,2022
abellerol_5,307409.5759263717,4601299.862128672,1,5,2022
abellerol_5,305409.5977842737,4599299.882027644,1,5,2022
abellerol_5,305409.59830412245,4598299.8922033105,1,5,2022
abellerol_5,292733.4719583554,4598148.512022308,1,5,2022
abellerol_5,323409.3817520235,4653299.329497246,1,5,2022
abellerol_5,326447.0558747086,4668125.346414627,1,5,2022
abellerol_5,434359.2404388166,4658573.314216239,1,5,2022
abellerol_5,443868.41453444987,4654463.958115612,1,5,2022
abellerol_5,509523.1140654909,4665821.3052095305,1,5,2022
abellerol_5,506407.5003637512,4676299.138338807,1,5,2022
abellerol_5,509788.9925447605,4681506.561799701,1,5,2022
abellerol_5,509110.73787994793,4681736.934019865,1,5,2022
abellerol_5,509490.7338615707,4681543.904053558,1,5,2022
abellerol_5,442408.1602536532,4643299.47411755,1,5,2022
abellerol_5,433024.1822652287,4643525.869413651,1,5,2022
abellerol_5,426709.7507055286,4622795.788607595,1,5,2022
abellerol_5,422408.3778141763,4594299.980179912,1,5,2022
abellerol_5,424464.5318169639,4575905.084245787,1,5,2022
abellerol_5,421412.3939452834,4570331.233175637,1,5,2022
abellerol_5,313130.5645852947,4512664.80440957,1,5,2022
abellerol_5,340409.25190350774,4558300.331579271,1,5,2022
abellerol_5,377177.8987418101,4564154.495156407,1,5,2022
abellerol_5,389973.04773417674,4579347.5285647735,1,5,2022
abellerol_5,385505.61975156923,4568399.1674689045,1,5,2022
abellerol_5,335409.2824293284,4603299.855319787,1,5,2022
abellerol_5,334216.04698938294,4605072.694364133,1,5,2022
abellerol_5,346238.2354849662,4619110.655888725,1,5,2022
abellerol_5,350243.5027367041,4621888.008914275,2,5,2022
abellerol_5,386095.10914017545,4603466.950981417,1,5,2022
abellerol_5,400408.60738419194,4596299.953708867,1,5,2022
abellerol_5,401379.84333932714,4620174.668342411,1,5,2022
abellerol_5,404371.34285160294,4624355.622707437,1,5,2022
abellerol_5,361409.00016756816,4632299.564934935,1,5,2022
abellerol_5,326473.135474632,4627719.541733405,1,5,2022
abellerol_5,331409.3129098022,4626299.613549464,1,5,2022
abellerol_5,329354.33885508205,4616517.714011036,1,5,2022
abellerol_5,333256.30383398343,4606142.824985237,1,5,2022
abellerol_5,310510.91431335174,4597419.783830971,1,5,2022
abellerol_5,309713.5901562843,4597912.142052327,1,5,2022
abellerol_5,308281.56823903567,4598616.890337966,1,5,2022
abellerol_5,326409.3486810175,4658299.280172891,1,5,2022
abellerol_5,434359.2404388166,4658573.314216239,1,5,2022
abellerol_5,459261.98346627224,4665957.242219329,1,5,2022
abellerol_5,526277.900996779,4685091.643332805,1,5,2022
abellerol_5,500704.0308166279,4628834.671986083,1,5,2022
abellerol_5,477645.2057290684,4627634.364971619,1,5,2022
abellerol_5,435384.33119456004,4641496.431640153,1,5,2022
abellerol_5,436865.218860937,4634439.564109588,1,5,2022
abellerol_5,430408.28818636434,4624299.668649092,1,5,2022
abellerol_5,427408.3185277545,4624299.667813614,1,5,2022
abellerol_5,431408.2765895931,4627299.638015085,1,5,2022
abellerol_5,430408.2906528397,4610299.814623549,1,5,2022
abellerol_5,437572.5066669418,4605664.953973297,1,5,2022
abellerol_5,454487.59848196513,4601664.205462149,1,5,2022
abellerol_5,454695.37952755496,4602086.901323632,1,5,2022
abellerol_5,463526.08323123556,4603984.771397277,1,5,2022
abellerol_5,463489.9206901054,4603757.355467955,1,5,2022
abellerol_5,477501.03267534607,4617977.608440076,1,5,2022
abellerol_5,423408.36963151465,4581300.117366679,1,5,2022
abellerol_5,424464.5318169639,4575905.084245787,1,5,2022
abellerol_5,303751.99689884705,4523032.065501672,1,5,2022
abellerol_5,308642.5658350836,4595367.924804539,1,5,2022
abellerol_5,366408.976889914,4559300.332809961,1,5,2022
abellerol_5,377408.85322359035,4579300.125009297,1,5,2022
abellerol_5,395408.6649379969,4577300.152562125,1,5,2022
abellerol_5,408960.7996466359,4571237.406451472,4,5,2022
abellerol_5,338409.2579686319,4589300.003582041,2,5,2022
abellerol_5,339409.23167686333,4623299.648270806,1,5,2022
abellerol_5,407778.04240378307,4598509.932919904,1,5,2022
abellerol_5,382408.7837196299,4628299.614567003,1,5,2022
abellerol_5,328219.7305952024,4616503.733209692,1,5,2022
abellerol_5,328850.30833261344,4616059.0476121325,2,5,2022
abellerol_5,329354.33885508205,4616517.714011036,3,5,2022
abellerol_5,329409.3388212709,4616299.716227876,1,5,2022
abellerol_5,309713.5901562843,4597912.142052327,1,5,2022
abellerol_5,308281.56823903567,4598616.890337966,1,5,2022
abellerol_5,303816.6125656002,4602486.846864951,1,5,2022
abellerol_5,335022.90927995904,4681749.655552139,1,5,2022
abellerol_5,413408.44605703984,4697298.913520896,1,5,2022
abellerol_5,414352.41303339036,4691434.453476138,1,5,2022
abellerol_5,368408.9098171302,4678299.092897441,1,5,2022
abellerol_5,370408.89310620824,4668299.196830211,1,5,2022
abellerol_5,408732.2339630834,4653568.531736213,1,5,2022
abellerol_5,436408.2195749403,4657299.328558696,1,5,2022
abellerol_5,431408.2710580644,4656299.337253878,1,5,2022
abellerol_5,438408.19900110847,4656299.338791194,1,5,2022
abellerol_5,460407.97200599057,4665299.249780833,1,5,2022
abellerol_5,509407.46985951415,4660299.303398765,1,5,2022
abellerol_5,509821.9313481024,4659188.328629926,1,5,2022
abellerol_5,508143.9995076857,4672982.837106199,1,5,2022
abellerol_5,508383.48034930497,4673485.166740952,2,5,2022
abellerol_5,509640.15434220823,4680922.536013978,1,5,2022
abellerol_5,504619.40690416645,4629001.771606574,1,5,2022
abellerol_5,440828.17744971067,4637265.536122749,1,5,2022
abellerol_5,438851.59442835546,4636852.307303906,1,5,2022
abellerol_5,439408.1912675671,4644299.462799247,1,5,2022
abellerol_5,445108.7850837795,4645355.729247512,1,5,2022
abellerol_5,427408.3185277545,4624299.667813614,1,5,2022
abellerol_5,429408.30173792434,4606299.856088852,1,5,2022
abellerol_5,425408.3442724885,4602299.896990385,1,5,2022
abellerol_5,430893.62957357557,4595268.209398296,1,5,2022
abellerol_5,428208.6691732829,4596877.8142966805,1,5,2022
abellerol_5,473662.470549933,4616543.373697901,1,5,2022
abellerol_5,474229.68544914655,4620010.508713553,1,5,2022
abellerol_5,442085.5391991737,4593959.4547589915,1,5,2022
abellerol_5,425475.06540088647,4573732.485947881,1,5,2022
abellerol_5,307655.62105787743,4516677.758088902,1,5,2022
abellerol_5,288661.22020411707,4519606.389531509,1,5,2022
abellerol_5,303409.62039259425,4596299.911632889,1,5,2022
abellerol_5,385505.61975156923,4568399.1674689045,1,5,2022
abellerol_5,388408.73664542416,4582300.096887772,1,5,2022
abellerol_5,383744.783283234,4593006.619664143,1,5,2022
abellerol_5,366408.9676555188,4583300.078800202,1,5,2022
abellerol_5,348409.1461955684,4606299.829605145,1,5,2022
abellerol_5,346469.3831548856,4621358.9404392755,1,5,2022
abellerol_5,349409.1340196014,4610299.788462713,1,5,2022
abellerol_5,349409.1329404144,4611299.778607114,1,5,2022
abellerol_5,377966.99996317003,4601372.749355434,1,5,2022
abellerol_5,386408.750322951,4605299.854998064,1,5,2022
abellerol_5,385408.76348792715,4597299.938289258,1,5,2022
abellerol_5,381906.48155228083,4633729.735571646,1,5,2022
abellerol_5,392771.1081011051,4635120.68411584,1,5,2022
abellerol_5,390408.6978096996,4639299.50210766,1,5,2022
abellerol_5,359579.31242304895,4632409.115644696,2,5,2022
abellerol_5,352033.4594610351,4633887.530975814,1,5,2022
abellerol_5,325212.5469083651,4627367.873146468,1,5,2022
abellerol_5,329354.33885508205,4616517.714011036,2,5,2022
abellerol_5,333012.35700638173,4605576.105401957,1,5,2022
abellerol_5,304409.6086774777,4598299.891357639,1,5,2022
abellerol_5,304409.6078179226,4599299.8808106305,1,5,2022
abellerol_5,303409.61758029205,4600299.870027322,1,5,2022
abellerol_5,302409.6276770474,4601299.858872504,1,5,2022
abellerol_5,299564.6543770129,4605832.810131848,1,5,2022
abellerol_5,329409.3121546797,4669299.167913062,1,5,2022
abellerol_5,411408.4657473182,4697298.912763504,1,5,2022
abellerol_5,362584.875894572,4685430.568278929,1,5,2022
abellerol_5,362586.5656313889,4685504.182527624,1,5,2022
abellerol_5,337160.4532810421,4666492.889942968,1,5,2022
abellerol_5,403408.55983649107,4652299.371903208,1,5,2022
abellerol_5,414408.4462040111,4655299.3437429825,1,5,2022
abellerol_5,425784.7994247704,4658605.783651821,1,5,2022
abellerol_5,437464.67264846043,4657640.937387323,1,5,2022
abellerol_5,439003.00011400174,4653342.999919283,1,5,2022
abellerol_5,508132.48304658895,4673326.169247445,1,5,2022
abellerol_5,509067.473402302,4681819.081403016,1,5,2022
abellerol_5,440828.17744971067,4637265.536122749,1,5,2022
abellerol_5,438550.98712168,4649522.573139753,1,5,2022
abellerol_5,435384.33119456004,4641496.431640153,1,5,2022
abellerol_5,433461.873356585,4629685.276518906,1,5,2022
abellerol_5,449408.0941487811,4599299.933609421,1,5,2022
abellerol_5,419408.4107127027,4585300.074789352,1,5,2022
abellerol_5,294409.7152925228,4594299.927717024,1,5,2022
abellerol_5,302409.6332551894,4592299.95315014,1,5,2022
abellerol_5,303409.62039259425,4596299.911632889,2,5,2022
abellerol_5,340409.2285889917,4608299.805994803,1,5,2022
abellerol_5,342409.2068233338,4610299.785153325,1,5,2022
abellerol_5,341941.3694497946,4610051.865550808,1,5,2022
abellerol_5,386394.5198943372,4602724.6863585,1,5,2022
abellerol_5,385408.76348792715,4597299.938289258,1,5,2022
abellerol_5,409408.5131115918,4596299.955899666,1,5,2022
abellerol_5,409273.1716728581,4602241.32568257,1,5,2022
abellerol_5,308281.56823903567,4598616.890337966,1,5,2022
abellerol_5,293192.8751748954,4598667.029409274,2,5,2022
abellerol_5,335022.90927995904,4681749.655552139,1,5,2022
abellerol_5,434359.2404388166,4658573.314216239,1,5,2022
abellerol_5,454476.57699234586,4661270.416385385,1,5,2022
abellerol_5,508220.0490884003,4673176.824814109,1,5,2022
abellerol_5,509067.473402302,4681819.081403016,1,5,2022
abellerol_5,501407.551978956,4647299.437622546,1,5,2022
abellerol_5,427408.3185277545,4624299.667813614,2,5,2022
abellerol_5,478345.613698092,4615844.672033672,1,5,2022
abellerol_5,430408.29701709107,4580300.129974346,1,5,2022
abellerol_5,416538.3611083467,4571185.10463339,1,5,2022
abellerol_5,289928.80368115,4519251.371453797,1,5,2022
abellerol_5,279491.38308291766,4592738.662739596,1,5,2022
abellerol_5,296409.6940576107,4595299.918241184,1,5,2022
abellerol_5,299409.6629409641,4594299.930230867,1,5,2022
abellerol_5,316409.5008361967,4565300.2453354625,1,5,2022
abellerol_5,314409.5241951504,4562300.275716559,1,5,2022
abellerol_5,340409.25190350774,4558300.331579271,1,5,2022
abellerol_5,395408.6649379969,4577300.152562125,1,5,2022
abellerol_5,385505.61975156923,4568399.1674689045,1,5,2022
abellerol_5,408590.23847168847,4570678.440441402,1,5,2022
abellerol_5,411408.4925084566,4594299.978101644,1,5,2022
abellerol_5,337409.26450970874,4598299.909147024,1,5,2022
abellerol_5,334409.2842256767,4622299.6562570995,1,5,2022
abellerol_5,416096.674477673,4626802.427563268,1,5,2022
abellerol_5,317514.5829921387,4633773.515389746,1,5,2022
abellerol_5,328211.0191417397,4601140.389364379,1,5,2022
abellerol_5,332409.3147557115,4601299.874977144,1,5,2022
abellerol_5,403408.55983649107,4652299.371903208,1,5,2022
abellerol_5,434359.2404388166,4658573.314216239,1,5,2022
abellerol_5,435624.4836205044,4652656.868853601,1,5,2022
abellerol_5,438408.19900110847,4656299.338791194,1,5,2022
abellerol_5,488036.6582716702,4632534.387947626,1,5,2022
abellerol_5,488164.6888054249,4633530.579546829,1,5,2022
abellerol_5,441210.1715324958,4649884.405307642,1,5,2022
abellerol_5,426305.35513522226,4635629.136262744,1,5,2022
abellerol_5,467407.904037567,4621299.705811395,1,5,2022
abellerol_5,480275.3815729833,4612469.31427932,1,5,2022
abellerol_5,282014.9423009537,4590905.668584191,1,5,2022
abellerol_5,284409.8238785147,4588299.98423525,1,5,2022
abellerol_5,395408.6649379969,4577300.152562125,1,5,2022
abellerol_5,404408.5657404141,4594299.976433642,1,5,2022
abellerol_5,346469.3831548856,4621358.9404392755,1,5,2022
abellerol_5,350409.1181504903,4622299.66427787,1,5,2022
abellerol_5,406408.53775716596,4619299.715216382,1,5,2022
abellerol_5,349409.1265829785,4626299.621461398,1,5,2022
abellerol_5,335224.95831135934,4639833.664249987,1,5,2022
abellerol_5,333256.30383398343,4606142.824985237,1,5,2022
abellerol_5,304409.6086774777,4598299.891357639,1,5,2022
abellerol_5,397376.5918827085,4656519.346862555,1,5,2022
abellerol_5,434359.2404388166,4658573.314216239,1,5,2022
abellerol_5,443148.32732766954,4652641.359837841,1,5,2022
abellerol_5,485407.71551553876,4661299.292610301,1,5,2022
abellerol_5,508007.984726797,4674124.768271257,1,5,2022
abellerol_5,494407.62405306124,4631299.602951358,1,5,2022
abellerol_5,441408.1705767318,4641299.494561463,1,5,2022
abellerol_5,446609.81992017705,4646495.135297396,1,5,2022
abellerol_5,435384.33119456004,4641496.431640153,1,5,2022
abellerol_5,475597.51167952194,4618569.163044823,1,5,2022
abellerol_5,287409.78958342527,4592299.944106538,1,5,2022
abellerol_5,309456.5982967614,4584124.097584251,1,5,2022
abellerol_5,343409.2245833873,4549300.428854075,1,5,2022
abellerol_5,340409.2512973795,4559300.320993684,1,5,2022
abellerol_5,339409.2384440027,4609299.795007586,1,5,2022
abellerol_5,348409.14396379323,4611299.777332875,1,5,2022
abellerol_5,349409.1340196014,4610299.788462713,1,5,2022
abellerol_5,406408.5382808534,4617299.735797624,1,5,2022
abellerol_5,326545.36252757785,4628521.587825529,1,5,2022
abellerol_5,302409.62977644923,4597299.901117418,2,5,2022
abellerol_5,434359.2404388166,4658573.314216239,1,5,2022
abellerol_5,447464.7549027505,4669201.166598753,1,5,2022
abellerol_5,498030.4088282675,4629323.978528266,1,5,2022
abellerol_5,424577.0990282424,4625220.716098074,1,5,2022
abellerol_5,417282.5389057445,4588670.761178522,1,5,2022
abellerol_5,417517.46153043903,4588450.449483658,1,5,2022
abellerol_5,417054.6924879296,4588516.257262415,1,5,2022
abellerol_5,417549.7627462474,4580777.750594832,1,5,2022
abellerol_5,362964.8483626408,4554673.284669658,1,5,2022
abellerol_5,404408.5657404141,4594299.976433642,1,5,2022
abellerol_5,297139.2839269756,4625159.859052898,1,5,2022
abellerol_5,331409.323095649,4605299.832887211,2,5,2022
abellerol_5,333256.30383398343,4606142.824985237,1,5,2022
abellerol_5,434359.2404388166,4658573.314216239,1,5,2022
abellerol_5,509688.69593613973,4663058.174931945,1,5,2022
abellerol_5,515138.883013987,4637272.164042276,1,5,2022
abellerol_5,441232.34522755933,4640927.197895362,1,5,2022
abellerol_5,438408.20130759676,4642299.48360674,1,5,2022
abellerol_5,422024.25003835576,4642906.249758905,1,5,2022
abellerol_5,435384.33119456004,4641496.431640153,1,5,2022
abellerol_5,428389.1560447246,4625746.8748046,1,5,2022
