name_month,x_UTM,y_UTM,N_indi
oreneta_v_3,437090.3657143938,4605475.488079345,2
oreneta_v_3,481393.4026354222,4610999.047445408,6
oreneta_v_3,421660.3905801407,4570531.231106391,25
oreneta_v_3,421706.84539545875,4570438.557215293,2
oreneta_v_3,421692.3905420611,4570449.231817338,30
oreneta_v_3,420408.4038980815,4571300.222808477,3
oreneta_v_3,421041.03585787275,4571020.114622368,0
oreneta_v_3,304368.91882261564,4502882.360819132,20
oreneta_v_3,306389.6344901108,4517663.747539036,1
oreneta_v_3,388533.3023594704,4566976.384215799,2
oreneta_v_3,404408.5657404141,4594299.976433642,0
oreneta_v_3,404904.71069782577,4613024.850650888,3
oreneta_v_3,403910.0083576974,4622433.129273551,25
oreneta_v_3,403898.77458452666,4622468.671846328,0
oreneta_v_3,403780.4958734397,4625612.651818501,1
oreneta_v_3,408822.2662949359,4623753.112052124,2
oreneta_v_3,317839.9628304511,4629172.941279398,9
oreneta_v_3,403408.55983649107,4652299.371903208,2
oreneta_v_3,476011.36828957766,4672884.464834283,1
oreneta_v_3,507755.4864589897,4674704.154862421,10
oreneta_v_3,508141.4727867478,4673026.359151215,0
oreneta_v_3,508302.0534994998,4673052.978125657,0
oreneta_v_3,508132.48304658895,4673326.169247445,0
oreneta_v_3,509119.3837648509,4681745.161809765,2
oreneta_v_3,505370.26232176437,4628311.545746865,1
oreneta_v_3,504619.40690416645,4629001.771606574,0
oreneta_v_3,441210.1715324958,4649884.405307642,8
oreneta_v_3,437090.3657143938,4605475.488079345,1
oreneta_v_3,437007.09081544896,4605423.729457592,1
oreneta_v_3,436408.2298764216,4603299.888892612,2
oreneta_v_3,439199.6155463471,4602109.162017413,6
oreneta_v_3,481406.09794290323,4611399.585375676,10
oreneta_v_3,481402.3796134578,4610992.806900355,5
oreneta_v_3,481455.18314531835,4610951.670650198,5
oreneta_v_3,302885.82582688355,4552808.420834479,2
oreneta_v_3,343409.22454298986,4548300.439281118,1
oreneta_v_3,347868.5641352051,4556100.04280259,2
oreneta_v_3,377235.5819209883,4563361.45669272,4
oreneta_v_3,403898.77458452666,4622468.671846328,25
oreneta_v_3,403936.17028251314,4622498.739574433,25
oreneta_v_3,403780.4958734397,4625612.651818501,1
oreneta_v_3,404408.54717459186,4661299.2798214955,2
oreneta_v_3,444408.13846056105,4650299.401515655,1
oreneta_v_3,456408.012283738,4670299.197901679,1
oreneta_v_3,508220.0490884003,4673176.824814109,0
oreneta_v_3,502192.048427335,4691655.210927812,1
oreneta_v_3,502407.5415524155,4628299.634403714,0
oreneta_v_3,504619.40690416645,4629001.771606574,0
oreneta_v_3,511052.36971372046,4634196.757572154,5
oreneta_v_3,483975.2653755867,4647989.548858475,20
oreneta_v_3,484407.7268299263,4647299.436734917,1
oreneta_v_3,441210.1715324958,4649884.405307642,5
oreneta_v_3,438550.98712168,4649522.573139753,0
oreneta_v_3,441408.17602416384,4611299.806871568,35
oreneta_v_3,441284.35383235675,4610900.832416584,12
oreneta_v_3,437090.3657143938,4605475.488079345,1
oreneta_v_3,422570.5162110373,4600020.196927964,1
oreneta_v_3,421712.93953645276,4601552.24573957,1
oreneta_v_3,428408.31450537685,4597299.950897118,4
oreneta_v_3,481485.25096463534,4610999.698157686,6
oreneta_v_3,311990.17548021924,4503617.213189016,1
oreneta_v_3,317926.4741997919,4506444.689664552,5
oreneta_v_3,346769.4589689161,4549607.275944633,40
